,velocity,flow,congestion,fuel_consumption
0,0.7127236024042815,0.5345427018032111,30.0,4.051417368551826
1,0.7136013291824672,0.5352009968868504,26.0,4.054247477994677
2,0.7123867073828428,0.5342900305371321,25.0,4.033723155477781
3,0.712708037835971,0.5345310283769783,32.0,4.034707638779836
4,0.7130737046214287,0.5348052784660715,32.0,4.074465851183985
5,0.7127447320438587,0.534558549032894,23.0,4.054426647695754
6,0.713178071423392,0.5348835535675439,24.0,4.062550773564991
7,0.7129019891300653,0.534676491847549,26.0,4.0621541262806575
8,0.7129888975306059,0.5347416731479544,34.0,4.042031723754031
9,0.7128049234417939,0.5346036925813454,30.0,4.055406027428963
10,0.7127921629790411,0.5345941222342808,21.0,4.066846397046394
11,0.7129338896798856,0.5347004172599142,28.0,4.046949962107406
12,0.7134854888756137,0.5351141166567102,41.0,4.0635209478342285
13,0.7123146495982463,0.5342359871986848,29.0,4.080844523456863
14,0.7130229381238993,0.5347672035929245,21.0,4.063622036106251
15,0.7134757570919321,0.5351068178189491,21.0,4.073076301432092
16,0.7128351363891358,0.5346263522918518,28.0,4.046839776957855
17,0.7125467427126947,0.534410057034521,48.0,4.038614745682356
18,0.7130814610002129,0.5348110957501597,22.0,4.0465036919114254
19,0.7125949699544816,0.5344462274658612,25.0,4.061901097321407
