,velocity,flow,congestion,fuel_consumption
0,1.0340179112032686,0.5687098511617977,617.0,3.774970151415347
1,1.0353789549179206,0.5694584252048562,202.0,3.790707872537935
2,1.0355578644175254,0.5695568254296389,138.0,3.835723819293946
3,1.0361004171614612,0.5698552294388036,597.0,3.818578253045005
4,1.0364191308463344,0.5700305219654839,911.0,3.821127444543252
5,1.035175263710204,0.5693463950406122,264.0,3.7918374349950543
6,1.0360658578513082,0.5698362218182195,188.0,3.7565699588817925
7,1.03583364658123,0.5697085056196765,412.0,3.7936210898315177
8,1.0346838869615234,0.5690761378288378,83.0,3.8275065855502195
9,1.035657314457116,0.5696115229514138,265.0,3.757209302973535
10,1.034993357300318,0.5692463465151749,109.0,3.8013720716346286
11,1.0356276237456816,0.569595193060125,272.0,3.779236786345964
12,1.0346217100009398,0.5690419405005169,977.0,3.7575609784446344
13,1.0337733374220914,0.5685753355821502,377.0,3.786179957686223
14,1.0351703271589432,0.5693436799374187,251.0,3.8244847698694397
15,1.036462594327464,0.570054426880105,296.0,3.8699657858065177
16,1.0365493912616486,0.5701021651939067,1257.0,3.7410255144920765
17,1.0344402593657962,0.5689421426511879,167.0,3.7747482120788045
18,1.0347259109026665,0.5690992509964666,192.0,3.8109077126069866
19,1.0344104856086667,0.5689257670847666,781.0,3.7885994577363444
