,t,traffic_flow
0,0,0.0
1,1,0.053999999999999986
2,2,0.06547783013658637
3,3,0.13635634538526326
4,4,0.177736285030515
5,5,0.22150763215742753
6,6,0.1935493833357462
7,7,0.17435212032191202
8,8,0.1496943923358531
9,9,0.17183447988386236
10,10,0.18610533112191976
11,11,0.190748602552932
12,12,0.20539157444710654
13,13,0.22167278040800226
14,14,0.19479731309423542
15,15,0.1930808626805605
16,16,0.19987963205229525
17,17,0.23816886779050542
18,18,0.26726743779859324
19,19,0.2417734157021413
20,20,0.23353754157934986
21,21,0.19972744445653806
22,22,0.2061488861724689
23,23,0.22016537651124654
24,24,0.25669516665861936
25,25,0.26218347867111513
26,26,0.2547643732864158
27,27,0.2431919778729254
28,28,0.2357570829353487
29,29,0.2608356693616128
30,30,0.280685042197582
31,31,0.2855532189915397
32,32,0.26227846372139263
33,33,0.2605188756232296
34,34,0.2722182340889829
35,35,0.25737652485188195
36,36,0.2649537498630237
37,37,0.2754873912090793
38,38,0.2555110679449203
39,39,0.27191413010963933
40,40,0.27203993081237
41,41,0.2816785128018326
42,42,0.312399748638345
43,43,0.33003938206984623
44,44,0.31980801703141587
45,45,0.30982945087274283
46,46,0.3017091500356263
47,47,0.2821124784295597
48,48,0.2826368367173043
49,49,0.27917800657910263
50,50,0.2701188803384093
51,51,0.2862729137562456
52,52,0.28968057892571925
53,53,0.313311152128213
54,54,0.311317694107725
55,55,0.3035094833340512
56,56,0.32797737067914795
57,57,0.34130854578966685
58,58,0.3242228235953013
59,59,0.29535438990053664
60,60,0.29155919066939673
61,61,0.2940175512966525
62,62,0.3034483986368489
63,63,0.30530513820914806
64,64,0.31159109980133537
65,65,0.3209891022959688
66,66,0.31425997728467214
67,67,0.31948361936113595
68,68,0.3115710863197332
69,69,0.3198225455154206
70,70,0.3223948658146986
71,71,0.3285965750940475
72,72,0.33768495479892047
73,73,0.3556376950287705
74,74,0.3785011806555425
75,75,0.37564347126625186
76,76,0.3796221189652519
77,77,0.36408734206449417
78,78,0.3478976159243624
79,79,0.35467200946538513
80,80,0.35355942146596997
81,81,0.35072606516750854
82,82,0.3494039829568554
83,83,0.3612080120818855
84,84,0.3390641321059749
85,85,0.3507657699386351
86,86,0.3579645326844657
87,87,0.340238078219145
88,88,0.34756123626822527
89,89,0.33836782871187304
90,90,0.3353486893506645
91,91,0.3574686489546021
92,92,0.34967606383458305
93,93,0.3451907398369441
94,94,0.3609392787524239
95,95,0.36837882772266534
96,96,0.3527800170373179
97,97,0.3562749495204296
98,98,0.3626300573494729
99,99,0.3777544942211635
100,100,0.3546951776800695
101,101,0.33896502545561796
102,102,0.32894071165657124
103,103,0.3185701919664624
104,104,0.313842903852945
105,105,0.29479157968862446
106,106,0.2988718720490182
107,107,0.3316759705977867
108,108,0.3557239530786551
109,109,0.3513719768013196
110,110,0.34260321867097887
111,111,0.34114636311235663
112,112,0.33016865975751186
113,113,0.3448046339462609
114,114,0.31928449891932276
115,115,0.33308228035034804
116,116,0.3575490838728662
117,117,0.36426515794165865
118,118,0.370955998276782
119,119,0.39330021333788173
120,120,0.39309905343064144
121,121,0.36126438946578404
122,122,0.36100179373729496
123,123,0.3585766627300356
124,124,0.34784149085686455
125,125,0.3772808245223082
126,126,0.3771029863158113
127,127,0.36941911797974314
128,128,0.39003927123890186
129,129,0.3946474576481911
130,130,0.36402377715815915
131,131,0.35344792452172313
132,132,0.346840341065448
133,133,0.33516839976318763
134,134,0.34317707442849094
135,135,0.3425986834875639
136,136,0.33297201199158466
137,137,0.35033544911816944
138,138,0.3326899274776137
139,139,0.335959163253739
140,140,0.3441500199050814
141,141,0.3375591283797476
142,142,0.35607096484639456
143,143,0.3649618365682024
144,144,0.36670376246000713
145,145,0.3511998543422093
146,146,0.3442144031771548
147,147,0.323429865212759
148,148,0.3408806093646763
149,149,0.35274108145350946
150,150,0.3546604923333411
151,151,0.3497302201844533
152,152,0.33270156135817186
153,153,0.3327478060717657
154,154,0.34447708178268754
155,155,0.3454301928442448
156,156,0.3499546590641798
157,157,0.35289107737712655
158,158,0.3492381762841032
159,159,0.3489741288516555
160,160,0.370016081364499
161,161,0.3500896157207436
162,162,0.36777099952046444
163,163,0.37295163320285185
164,164,0.38240673257812346
165,165,0.38664997986656663
166,166,0.3788345361224614
167,167,0.36381622833070715
168,168,0.3580643711407108
169,169,0.3649567536024926
170,170,0.35428568841347396
171,171,0.3764090001319513
