,t,fuel_consumption
0,0,21.90500000000001
1,1,13.683500000000004
2,2,13.840783236640902
3,3,8.135419138106425
4,4,7.641041583726617
5,5,7.302869635311979
6,6,8.402959309936099
7,7,8.873475911217003
8,8,9.686431077075348
9,9,7.7231676731023295
10,10,7.74234965277385
11,11,7.950005534694206
12,12,7.432727327311419
13,13,7.288660550320623
14,14,8.830890364979412
15,15,7.537702807879522
16,16,7.065561859526457
17,17,5.7510154969484555
18,18,5.982014414994007
19,19,6.97792414145928
20,20,6.713771741894385
21,21,7.789850568747113
22,22,6.719738943543704
23,23,6.451871625731216
24,24,5.638244746796679
25,25,6.201966489830861
26,26,6.466965559783042
27,27,7.019973660881646
28,28,6.488833122017606
29,29,5.39503616772306
30,30,5.492012098383855
31,31,5.6840206860805065
32,32,6.316198715669518
33,33,6.555172751309256
34,34,6.37468394717678
35,35,6.45342458809155
36,36,5.75859490679
37,37,5.06619461604384
38,38,6.197025662391785
39,39,5.667821238740603
40,40,5.822426376164575
41,41,5.454095827226074
42,42,4.6459052340268805
43,43,4.341153015362514
44,44,5.335042727581198
45,45,4.8745652905143375
46,46,5.648960157457065
47,47,5.969135211418035
48,48,6.305366486364461
49,49,5.907271422079158
50,50,6.215676430497414
51,51,5.190173637580809
52,52,5.588291781492287
53,53,5.304958081637758
54,54,5.713695295400612
55,55,5.370682898174021
56,56,4.966108489774677
57,57,4.596470163210284
58,58,5.306429086978487
59,59,5.380026166598615
60,60,5.533803577088986
61,61,5.2024708926253656
62,62,5.230102819367671
63,63,5.0570381076470134
64,64,5.624353425224077
65,65,5.147087687101529
66,66,5.221706790399558
67,67,5.030085515959596
68,68,5.8202747653876905
69,69,4.842185589494419
70,70,5.091801096528314
71,71,5.180365928584957
72,72,5.060874512048198
73,73,4.603993834408582
74,74,4.261298597692346
75,75,4.662395965073043
76,76,4.8502057159060135
77,77,5.170533071658656
78,78,5.1677257365818345
79,79,4.541530493012807
80,80,5.232477370219951
81,81,4.680149380659498
82,82,4.442939559334461
83,83,4.51516481102389
84,84,5.770700437004691
85,85,5.012393143412104
86,86,4.7144620384586435
87,87,4.89725530138515
88,88,4.962787735583883
89,89,5.536484164077553
90,90,5.173227341357059
91,91,4.744786359455718
92,92,5.07602730381839
93,93,4.845629377756024
94,94,4.31502830801724
95,95,4.584754676822626
96,96,5.424139834932868
97,97,4.852389614820369
98,98,4.817013574970698
99,99,4.754609860552651
100,100,4.962832057143597
101,101,5.531587598526658
102,102,5.607308802296879
103,103,4.902930293546388
104,104,5.508256632390922
105,105,5.754286771397625
106,106,5.280928015039833
107,107,4.540217062816321
108,108,4.684816155581176
109,109,5.299646777365474
110,110,5.398577125505934
111,111,5.447210372021583
112,112,5.1998153062729
113,113,4.676759326214414
114,114,5.9084209257960945
115,115,5.0438976093012995
116,116,4.441881871194046
117,117,4.321183183527951
118,118,4.448054822679268
119,119,4.148020725063377
120,120,4.237536333132587
121,121,4.66426484148519
122,122,5.243098439123894
123,123,4.589657805901233
124,124,4.360748559315521
125,125,4.566170487399322
126,126,4.948625630985532
127,127,4.988101629410976
128,128,4.0747421977511324
129,129,4.113448122722935
130,130,4.544361337916725
131,131,4.745461517659925
132,132,5.239729476793956
133,133,5.134600730388577
134,134,4.52814832109426
135,135,4.27370551751033
136,136,5.1613947488350735
137,137,5.096346764989738
138,138,5.3105103050064635
139,139,5.125832579761087
140,140,4.676763205682927
141,141,4.8602713687735095
142,142,4.297168307810173
143,143,4.184902967252538
144,144,4.826598207989206
145,145,5.270902072974061
146,146,4.983123296427269
147,147,5.26305636131722
148,148,4.5277330551597785
149,149,4.785451286361329
150,150,4.736313731884836
151,151,4.935457091745158
152,152,4.978252863109824
153,153,4.823963271672338
154,154,4.9282656928669
155,155,5.0210423502803385
156,156,5.152987466539229
157,157,4.882790347247489
158,158,4.844591175665112
159,159,4.750356280910093
160,160,4.726450623096882
161,161,5.449503958793206
162,162,4.354068979498445
163,163,4.729905780291463
164,164,4.216179717515811
165,165,4.43375547039272
166,166,4.881623899303531
167,167,5.319852533593673
168,168,5.034092428124894
169,169,4.490955803857577
170,170,4.394062817333914
171,171,4.1825738663096015
172,172,4.2811565550337995
173,173,4.349203873668421
174,174,4.904716375974492
175,175,4.5864782610073584
176,176,4.431870721996574
177,177,5.230103146618091
178,178,4.7055562016917385
179,179,4.836735218056742
180,180,4.494837899457432
181,181,4.780986679089503
182,182,4.255694150753378
183,183,4.912479201320817
184,184,5.486282630826346
185,185,5.370253223649051
186,186,4.714123174318845
187,187,4.865342663395829
188,188,4.627778036986382
189,189,5.035805264894607
190,190,4.534484072481927
191,191,5.010193325691869
192,192,4.741306190328268
193,193,5.068713138700607
194,194,4.517761396672247
195,195,4.8781224528620655
196,196,5.244365433509526
197,197,4.901365026078954
198,198,4.892604427375582
199,199,4.423264817462279
200,200,4.695962073495204
201,201,4.489704698663326
202,202,4.487946757421747
203,203,4.800156862197267
204,204,4.600739916794962
205,205,4.807915181330429
206,206,5.242819147147984
207,207,5.482968698835743
208,208,4.447650189630975
209,209,4.4954134450834236
210,210,4.727501967593262
211,211,4.0978113471668
212,212,4.309832585363276
213,213,4.2815752469258666
214,214,4.655061800282009
215,215,4.5309001196662315
216,216,4.637890539837281
217,217,5.220842497328981
218,218,4.696743404247391
219,219,5.115093710100313
220,220,5.205788613777202
221,221,4.989366058137947
222,222,4.846648170936579
223,223,4.571859826040348
224,224,4.496704464658575
225,225,4.410367184089335
226,226,5.368311050585481
227,227,5.507515300336279
228,228,5.377738353336788
229,229,4.753010787154988
230,230,4.756762890083902
231,231,5.179312703377003
232,232,5.333689513093458
233,233,4.579721725806537
234,234,5.336335431885535
235,235,4.900465838894117
236,236,4.615799227862962
237,237,4.184149797133245
238,238,4.411541380920594
239,239,4.007982585406461
240,240,4.76311725071245
241,241,4.312900795789599
242,242,4.27540320814684
243,243,4.4898980985647805
244,244,3.9809830868419196
245,245,4.741097222555881
246,246,4.241484860922797
247,247,4.439352992952853
248,248,5.122807789894656
249,249,5.204885187241579
250,250,4.926869202168467
251,251,5.017215808293815
252,252,4.026553752173254
253,253,3.8794961270078567
254,254,4.270363868507804
255,255,4.584370657391906
256,256,4.226139311390733
257,257,4.552296663658451
258,258,4.930081373170433
259,259,4.740592465472266
260,260,5.154760492239593
261,261,5.086906310408966
262,262,5.2568641976002946
263,263,4.321881208366353
264,264,3.8053370901682224
265,265,4.9226763950028865
266,266,4.070314070657199
267,267,4.719202390250505
268,268,4.210537293972697
269,269,4.840545973640313
270,270,4.2758225669664
271,271,4.098712086915006
272,272,4.359198494725067
273,273,4.394938528922669
274,274,5.234715128918839
275,275,4.692233493763434
276,276,4.544236513777669
277,277,4.349937815452822
278,278,3.928385909970881
279,279,4.7405576478091715
280,280,4.649912876749121
281,281,4.731958764229829
282,282,4.735259820420541
283,283,4.680076898208251
284,284,4.514400806414221
285,285,5.024549466051809
286,286,5.145535334033111
287,287,4.865423992465266
288,288,4.947817662836519
289,289,4.779854479802547
290,290,4.339728711672975
291,291,4.618202129675808
292,292,5.287949470603429
293,293,4.593335290709802
