,t,cars_in_congestion
162,162,20.0
163,163,14.0
164,164,16.0
165,165,15.0
166,166,19.0
167,167,21.0
168,168,23.0
169,169,17.0
170,170,21.0
171,171,16.0
172,172,15.0
173,173,19.0
174,174,17.0
175,175,20.0
176,176,21.0
177,177,21.0
178,178,24.0
179,179,24.0
180,180,21.0
181,181,21.0
182,182,16.0
183,183,20.0
184,184,22.0
185,185,25.0
186,186,24.0
187,187,19.0
188,188,21.0
189,189,23.0
190,190,25.0
191,191,20.0
192,192,20.0
193,193,23.0
194,194,20.0
195,195,20.0
196,196,22.0
197,197,25.0
198,198,22.0
199,199,20.0
200,200,18.0
201,201,17.0
202,202,19.0
203,203,17.0
204,204,21.0
205,205,21.0
206,206,21.0
207,207,22.0
208,208,20.0
209,209,19.0
210,210,20.0
211,211,16.0
212,212,12.0
213,213,17.0
214,214,14.0
215,215,17.0
216,216,20.0
217,217,19.0
218,218,23.0
219,219,23.0
220,220,25.0
221,221,25.0
222,222,22.0
223,223,21.0
224,224,19.0
225,225,14.0
226,226,21.0
227,227,26.0
228,228,28.0
229,229,18.0
230,230,19.0
231,231,23.0
232,232,25.0
233,233,23.0
234,234,18.0
235,235,22.0
236,236,20.0
237,237,16.0
238,238,13.0
239,239,15.0
240,240,15.0
241,241,18.0
242,242,17.0
243,243,15.0
244,244,12.0
245,245,21.0
246,246,17.0
247,247,14.0
248,248,28.0
249,249,25.0
250,250,22.0
251,251,24.0
252,252,19.0
253,253,12.0
254,254,17.0
255,255,19.0
256,256,22.0
257,257,17.0
258,258,22.0
259,259,25.0
260,260,25.0
261,261,23.0
262,262,26.0
263,263,21.0
264,264,13.0
265,265,19.0
266,266,18.0
267,267,14.0
268,268,17.0
269,269,19.0
270,270,15.0
271,271,16.0
272,272,19.0
273,273,19.0
274,274,24.0
275,275,20.0
276,276,17.0
277,277,16.0
278,278,14.0
279,279,15.0
280,280,22.0
281,281,23.0
282,282,22.0
283,283,17.0
284,284,19.0
285,285,19.0
286,286,24.0
287,287,25.0
288,288,23.0
289,289,17.0
290,290,18.0
291,291,18.0
292,292,21.0
293,293,22.0
294,294,18.0
295,295,23.0
296,296,23.0
297,297,22.0
298,298,18.0
299,299,16.0
300,300,13.0
301,301,17.0
302,302,26.0
303,303,22.0
304,304,22.0
305,305,22.0
306,306,14.0
307,307,22.0
308,308,22.0
309,309,19.0
310,310,18.0
311,311,22.0
312,312,15.0
313,313,14.0
314,314,15.0
315,315,21.0
316,316,18.0
317,317,19.0
318,318,25.0
319,319,22.0
320,320,17.0
321,321,18.0
322,322,23.0
323,323,26.0
324,324,23.0
325,325,18.0
326,326,17.0
327,327,18.0
328,328,20.0
329,329,17.0
330,330,17.0
331,331,25.0
332,332,18.0
333,333,20.0
334,334,26.0
335,335,22.0
336,336,18.0
337,337,18.0
338,338,22.0
339,339,18.0
340,340,22.0
341,341,23.0
342,342,22.0
343,343,19.0
344,344,16.0
345,345,22.0
346,346,18.0
347,347,21.0
348,348,18.0
349,349,23.0
350,350,21.0
351,351,20.0
352,352,13.0
353,353,17.0
354,354,18.0
355,355,15.0
356,356,17.0
357,357,21.0
358,358,19.0
359,359,15.0
360,360,17.0
361,361,24.0
362,362,25.0
363,363,23.0
364,364,28.0
365,365,21.0
366,366,15.0
367,367,17.0
368,368,19.0
369,369,17.0
370,370,19.0
371,371,19.0
372,372,19.0
373,373,19.0
374,374,21.0
375,375,26.0
376,376,19.0
377,377,16.0
378,378,22.0
379,379,24.0
380,380,29.0
381,381,19.0
382,382,19.0
383,383,23.0
384,384,23.0
385,385,24.0
386,386,24.0
387,387,23.0
388,388,19.0
389,389,18.0
390,390,18.0
391,391,20.0
392,392,21.0
393,393,18.0
394,394,17.0
395,395,19.0
396,396,18.0
397,397,17.0
398,398,21.0
399,399,19.0
400,400,15.0
401,401,22.0
402,402,21.0
403,403,22.0
404,404,24.0
405,405,22.0
406,406,19.0
407,407,23.0
408,408,24.0
409,409,19.0
410,410,17.0
411,411,28.0
412,412,23.0
413,413,15.0
414,414,15.0
415,415,17.0
416,416,16.0
417,417,23.0
418,418,24.0
419,419,23.0
420,420,23.0
421,421,21.0
422,422,25.0
423,423,27.0
424,424,19.0
425,425,22.0
426,426,27.0
427,427,21.0
428,428,21.0
429,429,20.0
430,430,17.0
431,431,15.0
432,432,15.0
433,433,24.0
434,434,25.0
435,435,20.0
436,436,17.0
437,437,12.0
438,438,19.0
439,439,21.0
440,440,21.0
441,441,14.0
442,442,16.0
443,443,22.0
444,444,25.0
445,445,16.0
446,446,14.0
447,447,9.0
448,448,16.0
449,449,16.0
450,450,23.0
451,451,20.0
452,452,22.0
453,453,12.0
454,454,17.0
455,455,25.0
456,456,25.0
457,457,27.0
458,458,23.0
459,459,21.0
460,460,23.0
461,461,20.0
462,462,23.0
463,463,22.0
464,464,16.0
465,465,17.0
466,466,15.0
467,467,12.0
468,468,15.0
469,469,15.0
470,470,14.0
471,471,20.0
472,472,21.0
473,473,17.0
474,474,18.0
475,475,26.0
476,476,26.0
477,477,28.0
478,478,19.0
479,479,20.0
480,480,22.0
481,481,20.0
482,482,15.0
483,483,23.0
484,484,14.0
485,485,12.0
486,486,20.0
487,487,21.0
488,488,15.0
489,489,10.0
490,490,19.0
491,491,21.0
492,492,20.0
493,493,26.0
494,494,16.0
495,495,14.0
496,496,20.0
497,497,18.0
498,498,19.0
499,499,19.0
500,500,15.0
501,501,22.0
502,502,22.0
503,503,21.0
504,504,17.0
505,505,19.0
506,506,25.0
507,507,25.0
508,508,23.0
509,509,22.0
510,510,19.0
511,511,18.0
512,512,18.0
513,513,15.0
514,514,23.0
515,515,25.0
516,516,24.0
517,517,22.0
518,518,22.0
519,519,19.0
520,520,19.0
521,521,19.0
522,522,22.0
523,523,22.0
524,524,16.0
525,525,15.0
526,526,17.0
527,527,17.0
528,528,17.0
529,529,21.0
530,530,19.0
531,531,15.0
532,532,19.0
533,533,20.0
534,534,27.0
535,535,29.0
536,536,18.0
537,537,21.0
538,538,17.0
539,539,17.0
540,540,16.0
541,541,16.0
542,542,17.0
543,543,22.0
544,544,14.0
545,545,19.0
546,546,15.0
547,547,17.0
548,548,21.0
549,549,19.0
550,550,18.0
551,551,22.0
552,552,17.0
553,553,14.0
554,554,16.0
555,555,23.0
556,556,22.0
557,557,21.0
558,558,20.0
559,559,12.0
560,560,13.0
561,561,16.0
562,562,26.0
563,563,24.0
564,564,24.0
565,565,19.0
566,566,14.0
567,567,19.0
568,568,19.0
569,569,19.0
570,570,15.0
571,571,20.0
572,572,18.0
573,573,16.0
574,574,24.0
575,575,17.0
576,576,23.0
577,577,19.0
578,578,18.0
579,579,19.0
580,580,22.0
581,581,19.0
582,582,17.0
583,583,21.0
584,584,16.0
585,585,18.0
586,586,19.0
587,587,19.0
588,588,21.0
589,589,23.0
590,590,21.0
591,591,20.0
592,592,20.0
593,593,20.0
594,594,21.0
595,595,13.0
596,596,12.0
597,597,21.0
598,598,17.0
599,599,21.0
600,600,20.0
601,601,19.0
602,602,21.0
603,603,17.0
604,604,16.0
605,605,22.0
606,606,19.0
607,607,20.0
608,608,26.0
609,609,26.0
610,610,15.0
611,611,20.0
612,612,21.0
613,613,19.0
614,614,18.0
615,615,17.0
616,616,23.0
617,617,21.0
618,618,19.0
619,619,11.0
620,620,12.0
621,621,10.0
622,622,18.0
623,623,23.0
624,624,18.0
625,625,18.0
626,626,16.0
627,627,9.0
628,628,11.0
629,629,20.0
630,630,19.0
631,631,17.0
632,632,24.0
633,633,25.0
634,634,18.0
635,635,17.0
636,636,18.0
637,637,17.0
638,638,18.0
639,639,22.0
640,640,23.0
641,641,24.0
642,642,26.0
643,643,15.0
644,644,17.0
645,645,18.0
646,646,19.0
647,647,16.0
648,648,15.0
649,649,14.0
650,650,18.0
651,651,21.0
652,652,25.0
653,653,23.0
654,654,22.0
655,655,24.0
656,656,19.0
657,657,19.0
658,658,22.0
659,659,20.0
660,660,30.0
661,661,30.0
662,662,19.0
663,663,16.0
664,664,18.0
665,665,20.0
666,666,27.0
667,667,27.0
668,668,20.0
669,669,18.0
670,670,20.0
671,671,19.0
672,672,22.0
673,673,24.0
674,674,32.0
675,675,23.0
676,676,19.0
677,677,19.0
678,678,21.0
679,679,22.0
680,680,17.0
681,681,18.0
682,682,17.0
683,683,15.0
684,684,12.0
685,685,11.0
686,686,17.0
687,687,24.0
688,688,20.0
689,689,19.0
690,690,22.0
691,691,16.0
692,692,12.0
693,693,17.0
694,694,22.0
695,695,23.0
696,696,27.0
697,697,22.0
698,698,17.0
699,699,19.0
700,700,17.0
701,701,14.0
702,702,18.0
703,703,19.0
704,704,20.0
705,705,17.0
706,706,13.0
707,707,20.0
708,708,18.0
709,709,21.0
710,710,26.0
711,711,18.0
712,712,15.0
713,713,20.0
714,714,15.0
715,715,14.0
716,716,18.0
717,717,21.0
718,718,20.0
719,719,15.0
720,720,18.0
721,721,22.0
722,722,21.0
723,723,22.0
724,724,16.0
725,725,18.0
726,726,19.0
727,727,22.0
728,728,25.0
729,729,25.0
730,730,16.0
731,731,12.0
732,732,13.0
733,733,19.0
734,734,20.0
735,735,16.0
736,736,17.0
737,737,20.0
738,738,21.0
739,739,20.0
740,740,17.0
741,741,22.0
742,742,24.0
743,743,22.0
744,744,24.0
745,745,28.0
746,746,21.0
747,747,22.0
748,748,18.0
749,749,23.0
750,750,21.0
751,751,20.0
752,752,13.0
753,753,21.0
754,754,19.0
755,755,17.0
756,756,13.0
757,757,15.0
758,758,16.0
759,759,22.0
760,760,26.0
761,761,17.0
762,762,14.0
763,763,20.0
764,764,22.0
765,765,22.0
766,766,17.0
767,767,19.0
768,768,15.0
769,769,21.0
770,770,20.0
771,771,18.0
772,772,19.0
773,773,19.0
774,774,24.0
775,775,31.0
776,776,24.0
777,777,19.0
778,778,10.0
779,779,15.0
780,780,15.0
781,781,13.0
782,782,13.0
783,783,18.0
784,784,18.0
785,785,21.0
786,786,25.0
787,787,20.0
788,788,18.0
789,789,21.0
790,790,27.0
791,791,19.0
792,792,26.0
793,793,19.0
794,794,25.0
795,795,19.0
796,796,20.0
797,797,21.0
798,798,26.0
799,799,27.0
800,800,22.0
801,801,24.0
802,802,18.0
803,803,18.0
804,804,18.0
805,805,20.0
806,806,19.0
807,807,22.0
808,808,19.0
809,809,20.0
810,810,16.0
811,811,22.0
812,812,24.0
813,813,27.0
814,814,22.0
815,815,26.0
816,816,21.0
817,817,18.0
818,818,22.0
819,819,16.0
820,820,16.0
821,821,16.0
822,822,22.0
823,823,19.0
824,824,18.0
825,825,21.0
826,826,21.0
827,827,24.0
828,828,21.0
829,829,19.0
830,830,21.0
831,831,15.0
832,832,21.0
833,833,22.0
834,834,17.0
835,835,15.0
836,836,16.0
837,837,20.0
838,838,18.0
839,839,18.0
840,840,16.0
841,841,14.0
842,842,16.0
843,843,12.0
844,844,15.0
845,845,22.0
846,846,26.0
847,847,18.0
848,848,18.0
849,849,27.0
850,850,25.0
851,851,16.0
852,852,15.0
853,853,14.0
854,854,18.0
855,855,17.0
856,856,18.0
857,857,19.0
858,858,22.0
859,859,19.0
860,860,19.0
861,861,23.0
862,862,23.0
863,863,16.0
864,864,22.0
865,865,22.0
866,866,22.0
867,867,18.0
868,868,17.0
869,869,13.0
870,870,25.0
871,871,29.0
872,872,19.0
873,873,21.0
874,874,16.0
875,875,21.0
876,876,22.0
877,877,18.0
878,878,20.0
879,879,23.0
880,880,13.0
881,881,17.0
882,882,17.0
883,883,22.0
884,884,20.0
885,885,17.0
886,886,26.0
887,887,17.0
888,888,17.0
889,889,15.0
890,890,14.0
891,891,16.0
892,892,15.0
893,893,21.0
894,894,24.0
895,895,24.0
896,896,22.0
897,897,12.0
898,898,15.0
899,899,13.0
900,900,19.0
901,901,21.0
902,902,22.0
903,903,20.0
904,904,20.0
905,905,14.0
906,906,18.0
907,907,19.0
908,908,14.0
909,909,15.0
910,910,22.0
911,911,21.0
912,912,19.0
913,913,17.0
914,914,21.0
915,915,21.0
916,916,21.0
917,917,21.0
918,918,24.0
919,919,18.0
920,920,16.0
921,921,11.0
922,922,11.0
923,923,20.0
924,924,21.0
925,925,19.0
926,926,17.0
927,927,17.0
928,928,17.0
929,929,22.0
930,930,25.0
931,931,23.0
932,932,18.0
933,933,22.0
934,934,16.0
935,935,23.0
936,936,23.0
937,937,15.0
938,938,19.0
939,939,24.0
940,940,19.0
941,941,16.0
942,942,19.0
943,943,21.0
944,944,23.0
945,945,26.0
946,946,25.0
947,947,20.0
948,948,18.0
949,949,17.0
950,950,15.0
951,951,12.0
952,952,16.0
953,953,20.0
954,954,19.0
955,955,23.0
956,956,26.0
957,957,20.0
958,958,15.0
959,959,20.0
960,960,16.0
961,961,14.0
962,962,19.0
963,963,27.0
964,964,15.0
965,965,25.0
966,966,24.0
967,967,21.0
968,968,19.0
969,969,19.0
970,970,20.0
971,971,19.0
972,972,24.0
973,973,24.0
974,974,24.0
975,975,22.0
976,976,27.0
977,977,23.0
978,978,19.0
979,979,21.0
980,980,23.0
981,981,24.0
982,982,18.0
983,983,24.0
984,984,22.0
985,985,17.0
986,986,16.0
987,987,18.0
988,988,21.0
989,989,17.0
990,990,22.0
991,991,23.0
992,992,21.0
993,993,17.0
994,994,16.0
995,995,17.0
996,996,22.0
997,997,20.0
998,998,17.0
999,999,18.0
