,t,fuel_consumption
0,0,21.90500000000001
1,1,6.679999999999998
2,2,4.019999999999998
3,3,3.186666666666667
4,4,2.9300000000000006
5,5,3.0
6,6,3.313333333333333
7,7,3.834285714285714
8,8,3.6246373083698753
9,9,3.6337860972380502
10,10,3.607199007560885
11,11,3.5326300520158505
12,12,3.4617426950317496
13,13,3.385985920406157
14,14,3.3912384409921077
15,15,3.4743618869482513
16,16,3.5546368981890506
17,17,3.5618061674882058
18,18,3.580377365590664
19,19,3.5330413540672807
20,20,3.4923417281088147
21,21,3.476232319976157
22,22,3.5091837794806717
23,23,3.7206285140315227
24,24,3.639810079493507
25,25,3.5898343420654926
26,26,3.6519957506175587
27,27,3.6386182200214012
28,28,3.5811528577075915
29,29,3.7271968060299
30,30,3.5542792571715034
31,31,3.5545251281852153
32,32,3.749355694907143
33,33,3.7690308504549597
34,34,3.5334556331436984
35,35,3.5402473045392986
36,36,3.6140751737158934
37,37,3.572551746743066
38,38,3.5402015955595143
39,39,3.7855462316288806
40,40,3.902610628381873
41,41,3.738402394358524
42,42,3.696623332306653
43,43,3.8914594921032206
44,44,3.7510030202594833
45,45,3.875197852687712
46,46,4.053116486392908
47,47,3.951153553621875
48,48,3.7613701437238003
49,49,3.828867238875311
50,50,3.643347564610559
51,51,3.545750120155841
52,52,3.710343715574124
53,53,3.8870293991706326
54,54,4.132749389496465
55,55,4.000617124743457
56,56,3.843125608128846
57,57,3.658082531712747
58,58,3.757667048750036
59,59,3.6656625357397457
60,60,3.6623790173899256
61,61,3.606218604287891
62,62,3.597468309287547
63,63,3.64839265339793
64,64,3.785759163158116
65,65,3.8513115803504796
66,66,3.6406155204561257
67,67,3.7510400651357054
68,68,3.665207216420218
69,69,3.5973874724294133
70,70,3.638369786876031
71,71,3.670650394971107
72,72,3.546260532943843
73,73,3.611914166448878
74,74,3.653286084806357
75,75,3.6692775506096726
76,76,3.96672729909904
77,77,3.786380599933516
78,78,3.706500090206811
79,79,3.682194292756167
80,80,3.668182957018833
81,81,3.61610945609368
82,82,3.5471720916051677
83,83,3.57680587406752
84,84,3.690064445134368
85,85,3.812087633053124
86,86,3.9332847613974287
87,87,3.898049650791675
88,88,3.8875337118168933
89,89,3.9324895908738813
90,90,3.8559574472561144
91,91,4.011306108719776
92,92,3.82864270754639
93,93,3.698651264613167
94,94,3.6843701174050567
95,95,3.8951011585755317
96,96,3.787210685532244
97,97,4.049628156891591
98,98,3.875906850250022
99,99,4.109952864626963
100,100,4.224414969461552
101,101,4.1764844703547865
102,102,4.032055539841992
103,103,3.8283932014430233
104,104,3.8416790375112284
105,105,4.04781468357895
106,106,3.9013312443294152
107,107,3.8548027333789467
108,108,4.153430861805939
109,109,3.9846429383933795
110,110,3.942282193690267
111,111,3.966414719813498
112,112,3.8739849090643883
113,113,3.8965030546334445
114,114,3.9568057661714624
115,115,3.8912111863273378
116,116,3.8662571214990806
117,117,3.771235275922985
118,118,3.927769003668004
119,119,3.829211914463668
120,120,4.184057650344531
121,121,4.118210915835828
122,122,4.1840447047024085
123,123,4.014853536766107
124,124,4.071330606803088
125,125,4.062854831213865
126,126,4.216115677064476
127,127,4.172556740772354
128,128,4.0996527152709366
129,129,3.852259356233858
130,130,3.8695981367443557
131,131,4.03133843862499
132,132,4.102626956912165
133,133,4.222280800647767
134,134,4.183284966257967
135,135,4.52962441334101
136,136,4.322276366893325
137,137,4.100791699211705
138,138,3.9037235726528756
139,139,3.911409444412578
140,140,3.861654129649567
141,141,3.7980391749016995
142,142,3.725676521325973
143,143,3.750526778060372
144,144,3.6894121630505943
145,145,3.897267439028636
146,146,3.980961881247498
147,147,3.8707277715321715
148,148,3.8393996534439
149,149,3.8256084664610803
150,150,3.842921403943498
151,151,3.8961502179198577
152,152,3.8989303630169423
153,153,3.897226086317242
154,154,3.9645940485397215
155,155,3.8966183997218735
156,156,3.8563142323316755
157,157,3.947335425986825
158,158,3.9495769628499344
159,159,4.116385431826782
160,160,4.208338763691916
161,161,4.038909299715185
162,162,4.056476184094169
163,163,3.8362740783834464
164,164,4.018681520218636
165,165,3.988579588920656
166,166,3.8589597140295466
167,167,3.7675470614398123
168,168,3.743466183608768
169,169,3.767441055237098
170,170,3.694799709531996
171,171,3.668686035419863
172,172,3.7357810592571536
173,173,3.754507948871859
174,174,3.715534111238743
175,175,3.7621858495773743
176,176,3.854016508914297
177,177,3.852932943448822
178,178,3.782122322649505
179,179,3.6957936352469805
180,180,3.676565180751624
181,181,3.6628583397761094
182,182,3.6705361468188578
183,183,3.669848435040163
184,184,3.6754269593636035
185,185,3.6607858873959676
186,186,3.5936191058081177
187,187,3.547949232672788
188,188,3.553952279086262
189,189,3.565147558389196
190,190,3.5796721756812713
191,191,3.743293796537707
192,192,3.648321017556011
193,193,3.7777048976516854
194,194,3.741641619553613
195,195,3.8349159371175654
196,196,4.197521478625614
197,197,3.9820657751028206
198,198,4.107786039121913
199,199,3.9566068160188674
200,200,3.9285152477873027
201,201,3.964098316342766
202,202,3.989610947938603
203,203,3.9521885473508367
204,204,3.7427975271635234
205,205,3.7918824959597397
206,206,4.061889925828212
207,207,3.987393954748352
208,208,4.357943217822085
209,209,4.009947151181522
210,210,4.255570751309082
211,211,4.239199194441444
212,212,4.131437479958788
213,213,4.280803724222061
214,214,3.879575048867448
215,215,4.071684882449274
216,216,4.086406677308865
217,217,3.9123808629250947
218,218,3.8566920149429857
219,219,4.017285063469194
220,220,3.8601711094168984
221,221,3.788555487869087
222,222,3.701005685582603
223,223,3.693273635237321
224,224,3.824664798444742
225,225,3.8384678983973606
226,226,3.8279246764753303
227,227,3.8187460752281255
228,228,3.8983867470839915
229,229,3.9759762208632554
230,230,3.7713524962380247
231,231,3.862865911194279
232,232,3.9282630690583087
233,233,3.9744367442223467
234,234,3.765193505002273
235,235,3.7537858251346523
236,236,3.6348356927803582
237,237,3.6384510658907363
238,238,3.719721541938776
239,239,3.730925105664789
240,240,3.7705109823303307
241,241,3.758891731615462
242,242,3.682583865923167
243,243,3.7128891402496693
244,244,3.768947813155576
245,245,3.7230339424092045
246,246,3.773454001631363
247,247,3.787093932256808
248,248,3.766679333391597
249,249,3.637197094247335
250,250,3.568896899326071
251,251,3.573709559156654
252,252,3.666411246019117
253,253,3.6954707910795856
254,254,3.752288681264407
255,255,3.736763554599366
256,256,4.0009848258875005
257,257,4.085513885485172
258,258,4.075144666146042
259,259,4.080987576508975
260,260,4.028750283007103
261,261,3.989783644185044
