,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1,0.05,0.2,0.2,0.2,0.05,0.2,0.05,0.05,0.2,0.05,0.05,0.2,0.05,0.05,0.2,0.05,0.05,0.05,0.05,0.05,0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.2,0.2,0.2,0.05,0.05,0.05,0.05,0.2,0.2,0.05,0.05,0.05,0.2,0.05,0.2,0.2,0.05,0.2,0.05,0.2,0.2,0.2,0.2,0.05,0.2,0.2,0.05,0.2,0.2,0.2,0.2,0.2,0.2,0.05,0.2,0.2,0.05,0.05,0.2,0.05,0.2,0.05,0.2,0.2,0.2,0.2,0.2,0.05,0.2,0.05,0.05,0.05,0.2,0.05,0.05,0.05,0.2,0.05,0.05,0.2,0.2,0.05,0.05,0.05,0.05,0.2,0.2,0.05,0.2,0.05,0.2
2,0.2,0.4,0.4,0.05,0.2,0.05,0.05,0.2,0.05,0.05,0.2,0.05,0.05,0.2,0.4,0.05,0.05,0.05,0.05,0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,0.4,0.4,0.05,0.05,0.05,0.05,0.05,0.4,0.05,0.05,0.05,0.4,0.2,0.05,0.4,0.2,0.4,0.05,0.05,0.4,0.05,0.4,0.05,0.05,0.4,0.2,0.15846591482344713,0.05,0.104206621287189,0.10105601247186408,0.05,0.4,0.2,0.4,0.4,0.05,0.2,0.4,0.05,0.05,0.05,0.4,0.05,0.4,0.05,0.05,0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.2,0.05,0.05,0.2,0.4,0.05,0.05,0.05,0.05,0.2,0.05,0.4,0.05,0.4,0.2,0.4
3,0.14654062154720754,0.25798129417542504,0.05,0.05,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.05,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.05,0.14443599672566076,0.3475992394614146,0.6000000000000001,0.2,0.2,0.2,0.2,0.05,0.6000000000000001,0.2,0.2,0.2,0.36209253834704,0.4,0.2,0.07885263338145543,0.4,0.6000000000000001,0.05,0.2,0.6000000000000001,0.05,0.6000000000000001,0.2,0.05,0.6000000000000001,0.05,0.35846591482344714,0.2,0.304206621287189,0.05,0.2,0.6000000000000001,0.4,0.6000000000000001,0.6000000000000001,0.2,0.05,0.6000000000000001,0.2,0.2,0.2,0.05,0.2,0.6000000000000001,0.05,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.05,0.05,0.22883344553062668,0.2,0.2,0.2,0.4,0.05,0.05,0.05,0.05,0.4,0.6000000000000001
4,0.34654062154720755,0.05,0.05,0.2,0.6000000000000001,0.05,0.4,0.6000000000000001,0.05,0.4,0.05,0.05,0.4,0.09418289726232598,0.2,0.05,0.05,0.05,0.4,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.4,0.05,0.3444359967256608,0.5475992394614146,0.05,0.05,0.05,0.05,0.4,0.2,0.05,0.05,0.05,0.4,0.5620925383470401,0.05,0.05,0.27885263338145544,0.6000000000000001,0.05,0.05,0.17533021924981623,0.05,0.2,0.05,0.4,0.2,0.5533677381479727,0.2,0.05,0.4,0.08552672472902456,0.2,0.4,0.8,0.05,0.42388628011194085,0.05,0.4,0.05,0.1917153920226482,0.05,0.05,0.4,0.2,0.05,0.05,0.2,0.05,0.1510737448346734,0.05,0.05,0.05,0.05,0.05,0.05,0.4,0.24171514660146654,0.05,0.4,0.05,0.05,0.4288334455306267,0.09673069981163013,0.05,0.4,0.05,0.05,0.2,0.05,0.05,0.6000000000000001,0.05
5,0.5465406215472075,0.05,0.05,0.4,0.8,0.2111707075658592,0.08122471773411766,0.05,0.2,0.30404861964161645,0.05,0.05,0.2673775298250759,0.05,0.05,0.2,0.2,0.05,0.6000000000000001,0.2,0.2,0.2,0.2,0.05,0.2,0.2,0.05,0.6000000000000001,0.05,0.05,0.7475992394614146,0.05,0.2,0.2,0.05,0.6000000000000001,0.4,0.05,0.2,0.05,0.6000000000000001,0.05,0.2,0.05,0.05,0.8,0.05,0.2,0.37533021924981624,0.05,0.13594674868477646,0.05,0.6000000000000001,0.4,0.05,0.05,0.05,0.6000000000000001,0.2855267247290246,0.05,0.05,0.05,0.2,0.6238862801119409,0.05,0.6000000000000001,0.2,0.3917153920226482,0.2,0.2,0.2622536920550188,0.4,0.05,0.05,0.05,0.2,0.05,0.2,0.2,0.2,0.2,0.2,0.05,0.05,0.44171514660146655,0.2,0.6000000000000001,0.2,0.05,0.6288334455306267,0.05,0.05,0.6000000000000001,0.05,0.2,0.05,0.2,0.2,0.5448435924049144,0.05
6,0.7465406215472075,0.05,0.2,0.05,0.21629004598237295,0.4111707075658592,0.05,0.05,0.05,0.5040486196416165,0.2,0.05,0.4673775298250759,0.2,0.05,0.4,0.05,0.05,0.8,0.4,0.4,0.4,0.05,0.2,0.4,0.05,0.05,0.48217131928991597,0.2,0.05,0.3479606824525159,0.05,0.4,0.05,0.05,0.4030636946330939,0.6000000000000001,0.05,0.05,0.05,0.4493486003831024,0.2,0.4,0.2,0.2,0.05,0.2,0.05,0.5753302192498162,0.05,0.3359467486847765,0.05,0.16646538375581454,0.05,0.05,0.2,0.2,0.3768014164663971,0.4855267247290246,0.2,0.2,0.05,0.4,0.30217917971073005,0.2,0.05,0.4,0.05,0.4,0.19789584217112172,0.4622536920550188,0.21490555300730874,0.05,0.2,0.2,0.05,0.05,0.4,0.4,0.4,0.4,0.4,0.2,0.05,0.6417151466014666,0.4,0.4582367887382217,0.05,0.05,0.2701503124064104,0.2,0.05,0.8,0.05,0.05,0.2,0.05,0.4,0.15424391615254884,0.2
7,0.05,0.05,0.05,0.05,0.05,0.6111707075658592,0.2,0.05,0.05,0.7040486196416165,0.4,0.2,0.17450832482157036,0.05,0.2,0.6000000000000001,0.2,0.2,0.05,0.05,0.19748213480169974,0.6000000000000001,0.2,0.05,0.6000000000000001,0.2,0.2,0.05,0.05,0.2,0.05,0.05,0.6000000000000001,0.2,0.05,0.05,0.05,0.2,0.2,0.05,0.05,0.05,0.6000000000000001,0.05,0.4,0.05,0.4,0.05,0.7753302192498162,0.05,0.05,0.2,0.05,0.05,0.2,0.4,0.05,0.05,0.6855267247290247,0.4,0.4,0.2,0.6000000000000001,0.50217917971073,0.06949269479938708,0.05,0.6000000000000001,0.2,0.6000000000000001,0.05,0.1646139958116361,0.41490555300730875,0.2,0.4,0.05,0.2,0.2,0.28130672801283463,0.05,0.05,0.05,0.6000000000000001,0.05,0.05,0.563355926090051,0.6000000000000001,0.5062174336592896,0.2,0.05,0.4701503124064104,0.4,0.05,0.05,0.2,0.2,0.05,0.2,0.05,0.05,0.4
8,0.05,0.05,0.05,0.2,0.22523072154980228,0.8111707075658592,0.05,0.05,0.05,0.5910645740920171,0.6000000000000001,0.11261900069004188,0.05,0.2,0.4,0.8,0.4,0.4,0.05,0.05,0.05,0.8,0.4,0.05,0.8,0.4,0.05,0.05,0.2,0.4,0.05,0.2,0.8,0.4,0.2,0.05,0.05,0.05,0.4,0.05,0.2,0.2,0.138826647869143,0.05,0.6000000000000001,0.2,0.05,0.05,0.05,0.05,0.22524252488684,0.4,0.05,0.2,0.4,0.6000000000000001,0.05,0.2,0.6773682113034941,0.05,0.05,0.4,0.8,0.05,0.2694926947993871,0.2,0.8,0.05,0.8,0.2,0.15966450945338145,0.05,0.4,0.05,0.2,0.4,0.05,0.48130672801283464,0.05,0.05,0.05,0.05,0.2,0.05,0.7633559260900511,0.8,0.05,0.05,0.05,0.05,0.6000000000000001,0.2,0.05,0.4,0.05,0.2,0.05,0.2,0.2,0.6000000000000001
9,0.05,0.05,0.2,0.4,0.05,0.05,0.2323739365058387,0.05,0.2,0.791064574092017,0.3332466732411452,0.3126190006900419,0.05,0.10754902885618195,0.05,0.05,0.6000000000000001,0.6000000000000001,0.05,0.05,0.2,0.30312875092637437,0.6000000000000001,0.2,0.5395164816138294,0.6000000000000001,0.2,0.05,0.4,0.05,0.05,0.4,0.05,0.6000000000000001,0.05,0.05,0.05,0.2,0.05,0.05,0.4,0.4,0.05,0.05,0.05,0.4,0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.4,0.05,0.8,0.2,0.4,0.05,0.2,0.2,0.6000000000000001,0.16158975016922106,0.05,0.4694926947993871,0.4,0.3024934299010331,0.05,0.05,0.4,0.05,0.05,0.35494237737106415,0.05,0.05,0.6000000000000001,0.05,0.05,0.05,0.05,0.05,0.05,0.06772218856356299,0.2,0.32886047818266184,0.13057356437930567,0.05,0.2,0.05,0.05,0.35289783316679346,0.4,0.05,0.6000000000000001,0.2,0.08275449469332558,0.05,0.4,0.4,0.8
