,t,cars_in_congestion
162,162,28.0
163,163,30.0
164,164,21.0
165,165,21.0
166,166,20.0
167,167,22.0
168,168,21.0
169,169,22.0
170,170,19.0
171,171,21.0
172,172,15.0
173,173,19.0
174,174,15.0
175,175,20.0
176,176,16.0
177,177,13.0
178,178,17.0
179,179,22.0
180,180,21.0
181,181,25.0
182,182,19.0
183,183,13.0
184,184,20.0
185,185,17.0
186,186,16.0
187,187,16.0
188,188,22.0
189,189,25.0
190,190,21.0
191,191,15.0
192,192,17.0
193,193,21.0
194,194,23.0
195,195,20.0
196,196,23.0
197,197,24.0
198,198,22.0
199,199,17.0
200,200,18.0
201,201,23.0
202,202,23.0
203,203,21.0
204,204,21.0
205,205,20.0
206,206,21.0
207,207,21.0
208,208,24.0
209,209,27.0
210,210,29.0
211,211,19.0
212,212,14.0
213,213,16.0
214,214,18.0
215,215,22.0
216,216,20.0
217,217,20.0
218,218,14.0
219,219,21.0
220,220,30.0
221,221,27.0
222,222,20.0
223,223,22.0
224,224,18.0
225,225,25.0
226,226,23.0
227,227,21.0
228,228,25.0
229,229,21.0
230,230,17.0
231,231,25.0
232,232,15.0
233,233,17.0
234,234,23.0
235,235,20.0
236,236,17.0
237,237,18.0
238,238,20.0
239,239,23.0
240,240,18.0
241,241,25.0
242,242,24.0
243,243,14.0
244,244,19.0
245,245,22.0
246,246,24.0
247,247,18.0
248,248,24.0
249,249,23.0
250,250,15.0
251,251,13.0
252,252,14.0
253,253,13.0
254,254,18.0
255,255,15.0
256,256,21.0
257,257,18.0
258,258,22.0
259,259,21.0
260,260,20.0
261,261,19.0
262,262,21.0
263,263,20.0
264,264,24.0
265,265,24.0
266,266,18.0
267,267,16.0
268,268,17.0
269,269,18.0
270,270,16.0
271,271,21.0
272,272,25.0
273,273,22.0
274,274,19.0
275,275,17.0
276,276,18.0
277,277,16.0
278,278,19.0
279,279,16.0
280,280,23.0
281,281,16.0
282,282,13.0
283,283,18.0
284,284,24.0
285,285,22.0
286,286,21.0
287,287,23.0
288,288,24.0
289,289,24.0
290,290,17.0
291,291,18.0
292,292,18.0
293,293,24.0
294,294,18.0
295,295,20.0
296,296,17.0
297,297,16.0
298,298,21.0
299,299,21.0
300,300,21.0
301,301,20.0
302,302,23.0
303,303,22.0
304,304,25.0
305,305,21.0
306,306,17.0
307,307,16.0
308,308,18.0
309,309,23.0
310,310,17.0
311,311,20.0
312,312,22.0
313,313,21.0
314,314,21.0
315,315,20.0
316,316,25.0
317,317,18.0
318,318,20.0
319,319,18.0
320,320,19.0
321,321,18.0
322,322,17.0
323,323,22.0
324,324,19.0
325,325,21.0
326,326,21.0
327,327,19.0
328,328,18.0
329,329,12.0
330,330,18.0
331,331,19.0
332,332,21.0
333,333,14.0
334,334,17.0
335,335,14.0
336,336,17.0
337,337,19.0
338,338,19.0
339,339,20.0
340,340,24.0
341,341,19.0
342,342,19.0
343,343,21.0
344,344,20.0
345,345,20.0
346,346,21.0
347,347,22.0
348,348,18.0
349,349,23.0
350,350,21.0
351,351,28.0
352,352,28.0
353,353,16.0
354,354,20.0
355,355,19.0
356,356,19.0
357,357,21.0
358,358,21.0
359,359,21.0
360,360,21.0
361,361,20.0
362,362,23.0
363,363,16.0
364,364,18.0
365,365,23.0
366,366,21.0
367,367,17.0
368,368,16.0
369,369,13.0
370,370,22.0
371,371,21.0
372,372,21.0
373,373,23.0
374,374,21.0
375,375,17.0
376,376,15.0
377,377,19.0
378,378,19.0
379,379,19.0
380,380,23.0
381,381,27.0
382,382,22.0
383,383,14.0
384,384,17.0
385,385,19.0
386,386,15.0
387,387,15.0
388,388,16.0
389,389,16.0
390,390,19.0
391,391,24.0
392,392,22.0
393,393,18.0
394,394,18.0
395,395,21.0
396,396,13.0
397,397,17.0
398,398,18.0
399,399,18.0
400,400,28.0
401,401,25.0
402,402,22.0
403,403,18.0
404,404,23.0
405,405,22.0
406,406,16.0
407,407,19.0
408,408,20.0
409,409,20.0
410,410,25.0
411,411,27.0
412,412,30.0
413,413,23.0
414,414,18.0
415,415,20.0
416,416,18.0
417,417,13.0
418,418,20.0
419,419,24.0
420,420,19.0
421,421,23.0
422,422,21.0
423,423,17.0
424,424,15.0
425,425,22.0
426,426,21.0
427,427,22.0
428,428,22.0
429,429,14.0
430,430,20.0
431,431,22.0
432,432,22.0
433,433,19.0
434,434,15.0
435,435,15.0
436,436,18.0
437,437,16.0
438,438,23.0
439,439,23.0
440,440,22.0
441,441,21.0
442,442,21.0
443,443,19.0
444,444,21.0
445,445,17.0
446,446,14.0
447,447,19.0
448,448,19.0
449,449,22.0
450,450,22.0
451,451,17.0
452,452,20.0
453,453,18.0
454,454,22.0
455,455,18.0
456,456,20.0
457,457,22.0
458,458,16.0
459,459,22.0
460,460,27.0
461,461,24.0
462,462,24.0
463,463,19.0
464,464,16.0
465,465,20.0
466,466,19.0
467,467,17.0
468,468,14.0
469,469,9.0
470,470,17.0
471,471,19.0
472,472,18.0
473,473,20.0
474,474,23.0
475,475,24.0
476,476,22.0
477,477,22.0
478,478,16.0
479,479,23.0
480,480,23.0
481,481,21.0
482,482,19.0
483,483,14.0
484,484,15.0
485,485,19.0
486,486,16.0
487,487,18.0
488,488,18.0
489,489,22.0
490,490,26.0
491,491,19.0
492,492,15.0
493,493,21.0
494,494,18.0
495,495,19.0
496,496,20.0
497,497,23.0
498,498,19.0
499,499,16.0
500,500,20.0
501,501,22.0
502,502,20.0
503,503,19.0
504,504,23.0
505,505,24.0
506,506,22.0
507,507,25.0
508,508,19.0
509,509,24.0
510,510,20.0
511,511,15.0
512,512,18.0
513,513,21.0
514,514,24.0
515,515,23.0
516,516,16.0
517,517,19.0
518,518,20.0
519,519,21.0
520,520,22.0
521,521,20.0
522,522,22.0
523,523,20.0
524,524,19.0
525,525,14.0
526,526,13.0
527,527,21.0
528,528,17.0
529,529,17.0
530,530,19.0
531,531,23.0
532,532,18.0
533,533,23.0
534,534,20.0
535,535,17.0
536,536,21.0
537,537,20.0
538,538,20.0
539,539,25.0
540,540,15.0
541,541,18.0
542,542,21.0
543,543,29.0
544,544,22.0
545,545,14.0
546,546,18.0
547,547,21.0
548,548,19.0
549,549,17.0
550,550,21.0
551,551,20.0
552,552,21.0
553,553,20.0
554,554,19.0
555,555,28.0
556,556,23.0
557,557,16.0
558,558,14.0
559,559,15.0
560,560,16.0
561,561,20.0
562,562,17.0
563,563,23.0
564,564,28.0
565,565,23.0
566,566,21.0
567,567,17.0
568,568,27.0
569,569,20.0
570,570,23.0
571,571,23.0
572,572,21.0
573,573,20.0
574,574,19.0
575,575,26.0
576,576,20.0
577,577,17.0
578,578,10.0
579,579,16.0
580,580,21.0
581,581,20.0
582,582,19.0
583,583,25.0
584,584,27.0
585,585,21.0
586,586,25.0
587,587,31.0
588,588,19.0
589,589,15.0
590,590,18.0
591,591,15.0
592,592,19.0
593,593,24.0
594,594,23.0
595,595,18.0
596,596,22.0
597,597,18.0
598,598,20.0
599,599,17.0
600,600,12.0
601,601,19.0
602,602,18.0
603,603,19.0
604,604,19.0
605,605,15.0
606,606,17.0
607,607,15.0
608,608,16.0
609,609,18.0
610,610,22.0
611,611,20.0
612,612,22.0
613,613,24.0
614,614,22.0
615,615,17.0
616,616,10.0
617,617,13.0
618,618,17.0
619,619,20.0
620,620,17.0
621,621,15.0
622,622,19.0
623,623,25.0
624,624,30.0
625,625,26.0
626,626,20.0
627,627,21.0
628,628,19.0
629,629,19.0
630,630,21.0
631,631,19.0
632,632,20.0
633,633,19.0
634,634,21.0
635,635,21.0
636,636,22.0
637,637,20.0
638,638,19.0
639,639,16.0
640,640,17.0
641,641,20.0
642,642,20.0
643,643,25.0
644,644,21.0
645,645,19.0
646,646,23.0
647,647,23.0
648,648,17.0
649,649,19.0
650,650,15.0
651,651,22.0
652,652,19.0
653,653,21.0
654,654,19.0
655,655,18.0
656,656,19.0
657,657,14.0
658,658,19.0
659,659,20.0
660,660,18.0
661,661,17.0
662,662,23.0
663,663,16.0
664,664,15.0
665,665,20.0
666,666,17.0
667,667,17.0
668,668,21.0
669,669,24.0
670,670,24.0
671,671,21.0
672,672,23.0
673,673,21.0
674,674,16.0
675,675,16.0
676,676,20.0
677,677,21.0
678,678,21.0
679,679,24.0
680,680,21.0
681,681,23.0
682,682,17.0
683,683,18.0
684,684,23.0
685,685,22.0
686,686,24.0
687,687,30.0
688,688,20.0
689,689,17.0
690,690,22.0
691,691,22.0
692,692,24.0
693,693,15.0
694,694,22.0
695,695,27.0
696,696,27.0
697,697,21.0
698,698,22.0
699,699,22.0
700,700,16.0
701,701,17.0
702,702,17.0
703,703,18.0
704,704,19.0
705,705,23.0
706,706,18.0
707,707,20.0
708,708,25.0
709,709,18.0
710,710,16.0
711,711,18.0
712,712,20.0
713,713,22.0
714,714,20.0
715,715,22.0
716,716,21.0
717,717,19.0
718,718,14.0
719,719,16.0
720,720,21.0
721,721,23.0
722,722,23.0
723,723,24.0
724,724,23.0
725,725,19.0
726,726,15.0
727,727,18.0
728,728,23.0
729,729,20.0
730,730,25.0
731,731,20.0
732,732,23.0
733,733,28.0
734,734,17.0
735,735,19.0
736,736,20.0
737,737,16.0
738,738,15.0
739,739,13.0
740,740,24.0
741,741,25.0
742,742,23.0
743,743,17.0
744,744,16.0
745,745,17.0
746,746,20.0
747,747,19.0
748,748,22.0
749,749,22.0
750,750,23.0
751,751,21.0
752,752,20.0
753,753,13.0
754,754,16.0
755,755,18.0
756,756,20.0
757,757,15.0
758,758,16.0
759,759,22.0
760,760,14.0
761,761,17.0
762,762,19.0
763,763,18.0
764,764,20.0
765,765,21.0
766,766,25.0
767,767,22.0
768,768,26.0
769,769,28.0
770,770,17.0
771,771,13.0
772,772,16.0
773,773,21.0
774,774,22.0
775,775,21.0
776,776,19.0
777,777,18.0
778,778,18.0
779,779,20.0
780,780,14.0
781,781,16.0
782,782,20.0
783,783,21.0
784,784,18.0
785,785,20.0
786,786,15.0
787,787,19.0
788,788,18.0
789,789,19.0
790,790,20.0
791,791,22.0
792,792,21.0
793,793,21.0
794,794,14.0
795,795,22.0
796,796,22.0
797,797,20.0
798,798,23.0
799,799,24.0
800,800,22.0
801,801,21.0
802,802,17.0
803,803,17.0
804,804,18.0
805,805,28.0
806,806,22.0
807,807,17.0
808,808,17.0
809,809,17.0
810,810,18.0
811,811,18.0
812,812,14.0
813,813,17.0
814,814,17.0
815,815,23.0
816,816,24.0
817,817,21.0
818,818,14.0
819,819,13.0
820,820,21.0
821,821,19.0
822,822,17.0
823,823,21.0
824,824,20.0
825,825,21.0
826,826,15.0
827,827,16.0
828,828,22.0
829,829,18.0
830,830,9.0
831,831,12.0
832,832,16.0
833,833,18.0
834,834,21.0
835,835,24.0
836,836,23.0
837,837,15.0
838,838,21.0
839,839,19.0
840,840,19.0
841,841,20.0
842,842,23.0
843,843,20.0
844,844,16.0
845,845,25.0
846,846,28.0
847,847,19.0
848,848,18.0
849,849,21.0
850,850,24.0
851,851,20.0
852,852,19.0
853,853,19.0
854,854,20.0
855,855,18.0
856,856,16.0
857,857,18.0
858,858,19.0
859,859,24.0
860,860,22.0
861,861,20.0
862,862,19.0
863,863,20.0
864,864,20.0
865,865,20.0
866,866,23.0
867,867,19.0
868,868,19.0
869,869,20.0
870,870,21.0
871,871,20.0
872,872,19.0
873,873,18.0
874,874,14.0
875,875,18.0
876,876,11.0
877,877,13.0
878,878,18.0
879,879,17.0
880,880,24.0
881,881,22.0
882,882,24.0
883,883,18.0
884,884,23.0
885,885,22.0
886,886,20.0
887,887,27.0
888,888,27.0
889,889,20.0
890,890,17.0
891,891,15.0
892,892,17.0
893,893,20.0
894,894,23.0
895,895,22.0
896,896,26.0
897,897,23.0
898,898,15.0
899,899,17.0
900,900,12.0
901,901,12.0
902,902,21.0
903,903,22.0
904,904,22.0
905,905,23.0
906,906,21.0
907,907,12.0
908,908,14.0
909,909,17.0
910,910,16.0
911,911,15.0
912,912,21.0
913,913,17.0
914,914,25.0
915,915,26.0
916,916,26.0
917,917,19.0
918,918,20.0
919,919,23.0
920,920,21.0
921,921,21.0
922,922,21.0
923,923,19.0
924,924,16.0
925,925,20.0
926,926,17.0
927,927,15.0
928,928,16.0
929,929,22.0
930,930,17.0
931,931,12.0
932,932,16.0
933,933,22.0
934,934,20.0
935,935,11.0
936,936,15.0
937,937,15.0
938,938,16.0
939,939,21.0
940,940,18.0
941,941,15.0
942,942,17.0
943,943,13.0
944,944,15.0
945,945,19.0
946,946,26.0
947,947,22.0
948,948,19.0
949,949,24.0
950,950,19.0
951,951,16.0
952,952,20.0
953,953,19.0
954,954,22.0
955,955,25.0
956,956,25.0
957,957,23.0
958,958,23.0
959,959,19.0
960,960,16.0
961,961,14.0
962,962,19.0
963,963,21.0
964,964,15.0
965,965,20.0
966,966,21.0
967,967,25.0
968,968,24.0
969,969,25.0
970,970,20.0
971,971,21.0
972,972,21.0
973,973,20.0
974,974,21.0
975,975,24.0
976,976,15.0
977,977,13.0
978,978,15.0
979,979,21.0
980,980,18.0
981,981,19.0
982,982,23.0
983,983,23.0
984,984,18.0
985,985,13.0
986,986,13.0
987,987,16.0
988,988,17.0
989,989,20.0
990,990,16.0
991,991,18.0
992,992,19.0
993,993,21.0
994,994,19.0
995,995,23.0
996,996,28.0
997,997,23.0
998,998,18.0
999,999,18.0
