,t,avg_velocity
0,0,0.0
1,1,0.19999999999999996
2,2,0.3999999999999999
3,3,0.6
4,4,0.7999999999999998
5,5,1.0
6,6,1.2
7,7,1.4000000000000004
8,8,1.114058168050936
9,9,0.9494473278141043
10,10,0.8575261875242223
11,11,0.8365733968007742
12,12,0.796281942768521
13,13,0.7948421575675255
14,14,0.803089471444967
15,15,0.7619384933644662
16,16,0.727101118913377
17,17,0.7043967579992532
18,18,0.7149473264231202
19,19,0.7067515578902466
20,20,0.6865029474893422
21,21,0.7359483977304552
22,22,0.734887383516454
23,23,0.7627624180794481
24,24,0.8058651311018132
25,25,0.8358071401095387
26,26,0.837301383515131
27,27,0.8413742677341896
28,28,0.8038026221986887
29,29,0.7229051051318746
30,30,0.6872615611393907
31,31,0.7254028091344666
32,32,0.7886030064388426
33,33,0.8107587197278828
34,34,0.8050125840785439
35,35,0.7560488492191668
36,36,0.734168143026017
37,37,0.6991590875379113
38,38,0.7287789214268915
39,39,0.760889564819733
40,40,0.7723401176966519
41,41,0.7926419625010083
42,42,0.8348311988046732
43,43,0.788537911786161
44,44,0.7740138676918821
45,45,0.7860567526664863
46,46,0.7906735589573732
47,47,0.8031591848612106
48,48,0.7782581517274748
49,49,0.7684349160935133
50,50,0.7556824025073751
51,51,0.734919818215717
52,52,0.750947058663292
53,53,0.726364686358203
54,54,0.7810844764866667
55,55,0.794501448614673
56,56,0.7939317094140173
57,57,0.8254676545518213
58,58,0.7758285952656186
59,59,0.7514590084157509
60,60,0.7692944353293397
61,61,0.7643002354313877
62,62,0.7820679363688775
63,63,0.8054133544684153
64,64,0.7792899487109262
65,65,0.7647114337691009
66,66,0.7140592851866212
67,67,0.7315782651965772
68,68,0.7713521370667259
69,69,0.8117644613977677
70,70,0.8206215227546346
71,71,0.820485725392287
72,72,0.7854512901766946
73,73,0.7407708769026666
74,74,0.7568754660422979
75,75,0.7745832974040276
76,76,0.7455077443504358
77,77,0.7502239057763775
78,78,0.7330596146160289
79,79,0.7364376414380959
80,80,0.7920788651164841
81,81,0.7798566537118532
82,82,0.7380720153391239
