,t,avg_velocity
0,0,0.0
1,1,0.19999999999999996
2,2,0.3999999999999999
3,3,0.6
4,4,0.7999999999999998
5,5,1.0
6,6,1.2
7,7,1.4000000000000004
8,8,1.073599575548332
9,9,0.9162312026766142
10,10,0.8614469072325741
11,11,0.8229466759882214
12,12,0.7826837633379522
13,13,0.7389474596990533
14,14,0.733990974761102
15,15,0.7281229527330916
16,16,0.7096840046097639
17,17,0.7395263453967249
18,18,0.7467167017036712
19,19,0.7431537603670428
20,20,0.7646484115917253
21,21,0.7479737302917373
22,22,0.7388236398017552
23,23,0.7365851549485563
24,24,0.7395248064732042
25,25,0.7691767514384401
26,26,0.7377560512835902
27,27,0.7534857170124627
28,28,0.7260583696177136
29,29,0.7039983189639297
30,30,0.7553110162264777
31,31,0.7751349948086217
32,32,0.7626474098221684
33,33,0.7567386332403848
34,34,0.7622002388368532
35,35,0.7321519541205724
36,36,0.689632805594095
37,37,0.7160382902120219
38,38,0.7614057272889977
39,39,0.7528620939646377
40,40,0.7526285720112169
41,41,0.7652186246259032
42,42,0.8083036587625132
43,43,0.8002734824011108
44,44,0.8107801790312997
45,45,0.7429014305138586
46,46,0.723972066850366
47,47,0.7175877466360197
48,48,0.7043259864894321
49,49,0.7218708235566996
50,50,0.7632789447916928
51,51,0.7688041060530618
52,52,0.7958608489849048
53,53,0.7616030957442167
54,54,0.7050924948186129
55,55,0.7286788479546257
56,56,0.7289807370753603
57,57,0.740954561186372
58,58,0.7417133999088105
59,59,0.7217604626024539
60,60,0.7475896626387207
61,61,0.7616773155558811
62,62,0.7724789486422786
63,63,0.7702562096871509
64,64,0.7153362845838918
65,65,0.6555484935907147
66,66,0.6749980368654589
67,67,0.7235002601627312
68,68,0.7573237725259467
69,69,0.7978297280199917
70,70,0.802535270634984
71,71,0.8062142764876054
72,72,0.8218312876528615
73,73,0.8153696565557097
74,74,0.7492302379052849
75,75,0.743254675489442
76,76,0.7346422303325049
77,77,0.7060467780838713
78,78,0.7313459614201325
79,79,0.7846484079141476
80,80,0.8126663882242773
81,81,0.7621095771012985
