,t,cars_in_congestion
162,162,65.0
163,163,59.0
164,164,71.0
165,165,63.0
166,166,62.0
167,167,65.0
168,168,62.0
169,169,60.0
170,170,68.0
171,171,77.0
172,172,71.0
173,173,61.0
174,174,68.0
175,175,72.0
176,176,69.0
177,177,68.0
178,178,67.0
179,179,70.0
180,180,73.0
181,181,71.0
182,182,69.0
183,183,71.0
184,184,72.0
185,185,74.0
186,186,75.0
187,187,85.0
188,188,73.0
189,189,74.0
190,190,74.0
191,191,75.0
192,192,78.0
193,193,80.0
194,194,79.0
195,195,73.0
196,196,71.0
197,197,66.0
198,198,69.0
199,199,75.0
200,200,76.0
201,201,71.0
202,202,65.0
203,203,70.0
204,204,73.0
205,205,75.0
206,206,70.0
207,207,68.0
208,208,79.0
209,209,82.0
210,210,77.0
211,211,65.0
212,212,73.0
213,213,76.0
214,214,75.0
215,215,70.0
216,216,76.0
217,217,79.0
218,218,71.0
219,219,63.0
220,220,65.0
221,221,67.0
222,222,70.0
223,223,71.0
224,224,72.0
225,225,68.0
226,226,68.0
227,227,67.0
228,228,71.0
229,229,69.0
230,230,74.0
231,231,67.0
232,232,64.0
233,233,68.0
234,234,69.0
235,235,65.0
236,236,66.0
237,237,67.0
238,238,62.0
239,239,61.0
240,240,61.0
241,241,69.0
242,242,64.0
243,243,73.0
244,244,66.0
245,245,62.0
246,246,67.0
247,247,78.0
248,248,65.0
249,249,63.0
250,250,60.0
251,251,57.0
252,252,65.0
253,253,64.0
254,254,66.0
255,255,70.0
256,256,66.0
257,257,66.0
258,258,70.0
259,259,73.0
260,260,73.0
261,261,78.0
262,262,72.0
263,263,70.0
264,264,74.0
265,265,75.0
266,266,73.0
267,267,75.0
268,268,81.0
269,269,79.0
270,270,77.0
271,271,76.0
272,272,77.0
273,273,79.0
274,274,74.0
275,275,69.0
276,276,77.0
277,277,78.0
278,278,76.0
279,279,73.0
280,280,77.0
281,281,75.0
282,282,77.0
283,283,57.0
284,284,62.0
285,285,63.0
286,286,74.0
287,287,76.0
288,288,79.0
289,289,78.0
290,290,74.0
291,291,72.0
292,292,75.0
293,293,73.0
294,294,80.0
295,295,69.0
296,296,76.0
297,297,80.0
298,298,81.0
299,299,86.0
300,300,85.0
301,301,86.0
302,302,80.0
303,303,85.0
304,304,88.0
305,305,84.0
306,306,87.0
307,307,76.0
308,308,82.0
309,309,82.0
310,310,83.0
311,311,87.0
312,312,87.0
313,313,86.0
314,314,90.0
315,315,87.0
316,316,77.0
317,317,79.0
318,318,79.0
319,319,76.0
320,320,83.0
321,321,78.0
322,322,74.0
323,323,75.0
324,324,80.0
325,325,79.0
326,326,85.0
327,327,86.0
328,328,80.0
329,329,74.0
330,330,79.0
331,331,78.0
332,332,75.0
333,333,76.0
334,334,80.0
335,335,81.0
336,336,76.0
337,337,79.0
338,338,85.0
339,339,85.0
340,340,81.0
341,341,73.0
342,342,79.0
343,343,77.0
344,344,74.0
345,345,67.0
346,346,66.0
347,347,67.0
348,348,81.0
349,349,69.0
350,350,70.0
351,351,76.0
352,352,75.0
353,353,69.0
354,354,73.0
355,355,69.0
356,356,72.0
357,357,70.0
358,358,70.0
359,359,69.0
360,360,77.0
361,361,77.0
362,362,74.0
363,363,74.0
364,364,75.0
365,365,72.0
366,366,72.0
367,367,76.0
368,368,75.0
369,369,74.0
370,370,71.0
371,371,76.0
372,372,77.0
373,373,74.0
374,374,66.0
375,375,73.0
376,376,78.0
377,377,73.0
378,378,79.0
379,379,72.0
380,380,72.0
381,381,71.0
382,382,70.0
383,383,75.0
384,384,71.0
385,385,71.0
386,386,68.0
387,387,69.0
388,388,70.0
389,389,72.0
390,390,69.0
391,391,73.0
392,392,68.0
393,393,67.0
394,394,63.0
395,395,68.0
396,396,61.0
397,397,56.0
398,398,66.0
399,399,70.0
400,400,76.0
401,401,75.0
402,402,77.0
403,403,70.0
404,404,64.0
405,405,65.0
406,406,69.0
407,407,73.0
408,408,68.0
409,409,63.0
410,410,64.0
411,411,69.0
412,412,65.0
413,413,65.0
414,414,65.0
415,415,68.0
416,416,68.0
417,417,70.0
418,418,74.0
419,419,77.0
420,420,69.0
421,421,64.0
422,422,61.0
423,423,67.0
424,424,63.0
425,425,68.0
426,426,69.0
427,427,68.0
428,428,67.0
429,429,69.0
430,430,67.0
431,431,63.0
432,432,65.0
433,433,67.0
434,434,67.0
435,435,66.0
436,436,66.0
437,437,62.0
438,438,63.0
439,439,63.0
440,440,64.0
441,441,61.0
442,442,61.0
443,443,68.0
444,444,68.0
445,445,65.0
446,446,76.0
447,447,69.0
448,448,73.0
449,449,58.0
450,450,60.0
451,451,63.0
452,452,73.0
453,453,64.0
454,454,67.0
455,455,62.0
456,456,56.0
457,457,52.0
458,458,59.0
459,459,60.0
460,460,65.0
461,461,59.0
462,462,60.0
463,463,61.0
464,464,69.0
465,465,57.0
466,466,59.0
467,467,58.0
468,468,55.0
469,469,68.0
470,470,63.0
471,471,64.0
472,472,60.0
473,473,56.0
474,474,62.0
475,475,54.0
476,476,53.0
477,477,57.0
478,478,57.0
479,479,60.0
480,480,55.0
481,481,56.0
482,482,56.0
483,483,61.0
484,484,57.0
485,485,54.0
486,486,56.0
487,487,67.0
488,488,57.0
489,489,65.0
490,490,63.0
491,491,60.0
492,492,51.0
493,493,51.0
494,494,60.0
495,495,57.0
496,496,58.0
497,497,49.0
498,498,53.0
499,499,53.0
500,500,56.0
501,501,52.0
502,502,61.0
503,503,57.0
504,504,61.0
505,505,63.0
506,506,63.0
507,507,59.0
508,508,61.0
509,509,60.0
510,510,59.0
511,511,61.0
512,512,62.0
513,513,64.0
514,514,67.0
515,515,59.0
516,516,59.0
517,517,60.0
518,518,58.0
519,519,55.0
520,520,67.0
521,521,62.0
522,522,58.0
523,523,62.0
524,524,58.0
525,525,58.0
526,526,57.0
527,527,61.0
528,528,59.0
529,529,62.0
530,530,61.0
531,531,62.0
532,532,59.0
533,533,60.0
534,534,56.0
535,535,61.0
536,536,66.0
537,537,71.0
538,538,66.0
539,539,65.0
540,540,64.0
541,541,68.0
542,542,60.0
543,543,67.0
544,544,58.0
545,545,65.0
546,546,60.0
547,547,62.0
548,548,69.0
549,549,60.0
550,550,57.0
551,551,64.0
552,552,66.0
553,553,77.0
554,554,73.0
555,555,68.0
556,556,59.0
557,557,58.0
558,558,58.0
559,559,62.0
560,560,62.0
561,561,64.0
562,562,62.0
563,563,64.0
564,564,57.0
565,565,60.0
566,566,64.0
567,567,70.0
568,568,64.0
569,569,58.0
570,570,54.0
571,571,59.0
572,572,61.0
573,573,55.0
574,574,56.0
575,575,53.0
576,576,55.0
577,577,49.0
578,578,58.0
579,579,60.0
580,580,59.0
581,581,59.0
582,582,59.0
583,583,58.0
584,584,55.0
585,585,62.0
586,586,67.0
587,587,61.0
588,588,55.0
589,589,53.0
590,590,55.0
591,591,54.0
592,592,55.0
593,593,49.0
594,594,45.0
595,595,47.0
596,596,50.0
597,597,45.0
598,598,44.0
599,599,50.0
600,600,56.0
601,601,52.0
602,602,47.0
603,603,46.0
604,604,42.0
605,605,54.0
606,606,57.0
607,607,52.0
608,608,52.0
609,609,49.0
610,610,43.0
611,611,46.0
612,612,53.0
613,613,50.0
614,614,56.0
615,615,47.0
616,616,49.0
617,617,53.0
618,618,50.0
619,619,47.0
620,620,49.0
621,621,47.0
622,622,48.0
623,623,39.0
624,624,47.0
625,625,47.0
626,626,51.0
627,627,62.0
628,628,53.0
629,629,41.0
630,630,44.0
631,631,55.0
632,632,51.0
633,633,56.0
634,634,53.0
635,635,49.0
636,636,56.0
637,637,60.0
638,638,59.0
639,639,49.0
640,640,48.0
641,641,41.0
642,642,54.0
643,643,51.0
644,644,49.0
645,645,45.0
646,646,48.0
647,647,49.0
648,648,40.0
649,649,45.0
650,650,49.0
651,651,45.0
652,652,49.0
653,653,57.0
654,654,65.0
655,655,55.0
656,656,54.0
657,657,54.0
658,658,51.0
659,659,54.0
660,660,53.0
661,661,59.0
662,662,61.0
663,663,54.0
664,664,43.0
665,665,44.0
666,666,51.0
667,667,51.0
668,668,51.0
669,669,42.0
670,670,47.0
671,671,49.0
672,672,60.0
673,673,54.0
674,674,57.0
675,675,57.0
676,676,52.0
677,677,42.0
678,678,51.0
679,679,55.0
680,680,51.0
681,681,54.0
682,682,50.0
683,683,52.0
684,684,50.0
685,685,55.0
686,686,52.0
687,687,42.0
688,688,43.0
689,689,47.0
690,690,45.0
691,691,57.0
692,692,50.0
693,693,45.0
694,694,48.0
695,695,54.0
696,696,53.0
697,697,57.0
698,698,60.0
699,699,56.0
700,700,47.0
701,701,52.0
702,702,53.0
703,703,56.0
704,704,55.0
705,705,53.0
706,706,52.0
707,707,41.0
708,708,51.0
709,709,54.0
710,710,52.0
711,711,46.0
712,712,45.0
713,713,45.0
714,714,53.0
715,715,48.0
716,716,54.0
717,717,52.0
718,718,46.0
719,719,37.0
720,720,42.0
721,721,44.0
722,722,42.0
723,723,42.0
724,724,48.0
725,725,48.0
726,726,40.0
727,727,49.0
728,728,49.0
729,729,39.0
730,730,41.0
731,731,51.0
732,732,54.0
733,733,52.0
734,734,43.0
735,735,41.0
736,736,43.0
737,737,46.0
738,738,55.0
739,739,48.0
740,740,46.0
741,741,49.0
742,742,46.0
743,743,48.0
744,744,48.0
745,745,51.0
746,746,42.0
747,747,48.0
748,748,46.0
749,749,49.0
750,750,47.0
751,751,55.0
752,752,55.0
753,753,56.0
754,754,49.0
755,755,40.0
756,756,41.0
757,757,45.0
758,758,44.0
759,759,45.0
760,760,42.0
761,761,44.0
762,762,44.0
763,763,50.0
764,764,50.0
765,765,45.0
766,766,43.0
767,767,39.0
768,768,47.0
769,769,44.0
770,770,42.0
771,771,47.0
772,772,43.0
773,773,38.0
774,774,46.0
775,775,47.0
776,776,43.0
777,777,44.0
778,778,51.0
779,779,46.0
780,780,45.0
781,781,43.0
782,782,46.0
783,783,36.0
784,784,38.0
785,785,41.0
786,786,37.0
787,787,42.0
788,788,41.0
789,789,49.0
790,790,49.0
791,791,42.0
792,792,51.0
793,793,52.0
794,794,53.0
795,795,44.0
796,796,44.0
797,797,41.0
798,798,45.0
799,799,48.0
800,800,53.0
801,801,50.0
802,802,43.0
803,803,55.0
804,804,48.0
805,805,49.0
806,806,46.0
807,807,50.0
808,808,47.0
809,809,47.0
810,810,48.0
811,811,44.0
812,812,55.0
813,813,53.0
814,814,49.0
815,815,46.0
816,816,43.0
817,817,45.0
818,818,45.0
819,819,51.0
820,820,51.0
821,821,46.0
822,822,47.0
823,823,52.0
824,824,45.0
825,825,48.0
826,826,46.0
827,827,41.0
828,828,41.0
829,829,41.0
830,830,41.0
831,831,37.0
832,832,52.0
833,833,48.0
834,834,40.0
835,835,38.0
836,836,46.0
837,837,36.0
838,838,37.0
839,839,48.0
840,840,53.0
841,841,43.0
842,842,46.0
843,843,49.0
844,844,43.0
845,845,40.0
846,846,38.0
847,847,45.0
848,848,46.0
849,849,36.0
850,850,48.0
851,851,42.0
852,852,40.0
853,853,38.0
854,854,38.0
855,855,40.0
856,856,44.0
857,857,52.0
858,858,49.0
859,859,48.0
860,860,48.0
861,861,48.0
862,862,47.0
863,863,44.0
864,864,40.0
865,865,34.0
866,866,40.0
867,867,42.0
868,868,46.0
869,869,42.0
870,870,41.0
871,871,37.0
872,872,39.0
873,873,44.0
874,874,44.0
875,875,46.0
876,876,45.0
877,877,39.0
878,878,40.0
879,879,38.0
880,880,30.0
881,881,44.0
882,882,43.0
883,883,39.0
884,884,37.0
885,885,41.0
886,886,43.0
887,887,48.0
888,888,39.0
889,889,33.0
890,890,40.0
891,891,48.0
892,892,38.0
893,893,34.0
894,894,45.0
895,895,41.0
896,896,41.0
897,897,45.0
898,898,42.0
899,899,46.0
900,900,43.0
901,901,45.0
902,902,38.0
903,903,35.0
904,904,41.0
905,905,45.0
906,906,42.0
907,907,40.0
908,908,43.0
909,909,41.0
910,910,45.0
911,911,41.0
912,912,32.0
913,913,41.0
914,914,52.0
915,915,44.0
916,916,40.0
917,917,37.0
918,918,45.0
919,919,43.0
920,920,42.0
921,921,49.0
922,922,48.0
923,923,50.0
924,924,46.0
925,925,38.0
926,926,38.0
927,927,42.0
928,928,49.0
929,929,46.0
930,930,41.0
931,931,39.0
932,932,36.0
933,933,35.0
934,934,41.0
935,935,51.0
936,936,55.0
937,937,50.0
938,938,42.0
939,939,39.0
940,940,42.0
941,941,49.0
942,942,49.0
943,943,49.0
944,944,45.0
945,945,47.0
946,946,55.0
947,947,43.0
948,948,44.0
949,949,43.0
950,950,45.0
951,951,43.0
952,952,45.0
953,953,43.0
954,954,41.0
955,955,51.0
956,956,58.0
957,957,53.0
958,958,47.0
959,959,43.0
960,960,43.0
961,961,42.0
962,962,50.0
963,963,44.0
964,964,46.0
965,965,47.0
966,966,44.0
967,967,47.0
968,968,50.0
969,969,47.0
970,970,52.0
971,971,42.0
972,972,46.0
973,973,48.0
974,974,48.0
975,975,42.0
976,976,38.0
977,977,32.0
978,978,44.0
979,979,51.0
980,980,56.0
981,981,49.0
982,982,48.0
983,983,54.0
984,984,55.0
985,985,58.0
986,986,49.0
987,987,47.0
988,988,59.0
989,989,59.0
990,990,50.0
991,991,35.0
992,992,42.0
993,993,41.0
994,994,44.0
995,995,51.0
996,996,47.0
997,997,55.0
998,998,49.0
999,999,46.0
1000,1000,39.0
1001,1001,43.0
1002,1002,42.0
1003,1003,39.0
1004,1004,41.0
1005,1005,47.0
1006,1006,43.0
1007,1007,43.0
1008,1008,44.0
1009,1009,54.0
1010,1010,51.0
1011,1011,47.0
1012,1012,54.0
1013,1013,47.0
1014,1014,45.0
1015,1015,49.0
1016,1016,47.0
1017,1017,45.0
1018,1018,52.0
1019,1019,45.0
1020,1020,42.0
1021,1021,37.0
1022,1022,39.0
1023,1023,45.0
1024,1024,50.0
1025,1025,41.0
1026,1026,46.0
1027,1027,45.0
1028,1028,42.0
1029,1029,40.0
1030,1030,43.0
1031,1031,52.0
1032,1032,44.0
1033,1033,45.0
1034,1034,42.0
1035,1035,37.0
1036,1036,39.0
1037,1037,49.0
1038,1038,52.0
1039,1039,40.0
1040,1040,36.0
1041,1041,46.0
1042,1042,45.0
1043,1043,43.0
1044,1044,42.0
1045,1045,42.0
1046,1046,39.0
1047,1047,40.0
1048,1048,38.0
1049,1049,39.0
1050,1050,41.0
1051,1051,37.0
1052,1052,40.0
1053,1053,38.0
1054,1054,36.0
1055,1055,37.0
1056,1056,39.0
1057,1057,42.0
1058,1058,40.0
1059,1059,31.0
1060,1060,34.0
1061,1061,43.0
1062,1062,42.0
1063,1063,38.0
1064,1064,44.0
1065,1065,44.0
1066,1066,39.0
1067,1067,45.0
1068,1068,41.0
1069,1069,39.0
1070,1070,42.0
1071,1071,44.0
1072,1072,44.0
1073,1073,42.0
1074,1074,45.0
1075,1075,49.0
1076,1076,47.0
1077,1077,43.0
1078,1078,41.0
1079,1079,40.0
1080,1080,44.0
1081,1081,44.0
1082,1082,43.0
1083,1083,47.0
1084,1084,50.0
1085,1085,43.0
1086,1086,40.0
1087,1087,42.0
1088,1088,45.0
1089,1089,37.0
1090,1090,39.0
1091,1091,35.0
1092,1092,39.0
1093,1093,40.0
1094,1094,42.0
1095,1095,46.0
1096,1096,49.0
1097,1097,48.0
1098,1098,44.0
1099,1099,40.0
1100,1100,43.0
1101,1101,48.0
1102,1102,50.0
1103,1103,41.0
1104,1104,36.0
1105,1105,39.0
1106,1106,39.0
1107,1107,35.0
1108,1108,34.0
1109,1109,42.0
1110,1110,40.0
1111,1111,41.0
1112,1112,38.0
1113,1113,40.0
1114,1114,41.0
1115,1115,36.0
1116,1116,32.0
1117,1117,39.0
1118,1118,35.0
1119,1119,36.0
1120,1120,40.0
1121,1121,37.0
1122,1122,37.0
1123,1123,38.0
1124,1124,33.0
1125,1125,28.0
1126,1126,34.0
1127,1127,41.0
1128,1128,30.0
1129,1129,32.0
1130,1130,33.0
1131,1131,26.0
1132,1132,26.0
1133,1133,40.0
1134,1134,44.0
1135,1135,40.0
1136,1136,42.0
1137,1137,40.0
1138,1138,38.0
1139,1139,31.0
1140,1140,36.0
1141,1141,35.0
1142,1142,38.0
1143,1143,41.0
1144,1144,39.0
1145,1145,31.0
1146,1146,29.0
1147,1147,27.0
1148,1148,37.0
1149,1149,42.0
1150,1150,37.0
1151,1151,35.0
1152,1152,33.0
1153,1153,36.0
1154,1154,35.0
1155,1155,43.0
1156,1156,42.0
1157,1157,39.0
1158,1158,31.0
1159,1159,40.0
1160,1160,39.0
1161,1161,50.0
1162,1162,46.0
1163,1163,44.0
1164,1164,43.0
1165,1165,39.0
1166,1166,38.0
1167,1167,38.0
1168,1168,34.0
1169,1169,38.0
1170,1170,34.0
1171,1171,36.0
1172,1172,37.0
1173,1173,34.0
1174,1174,45.0
1175,1175,42.0
1176,1176,33.0
1177,1177,30.0
1178,1178,31.0
1179,1179,33.0
1180,1180,38.0
1181,1181,33.0
1182,1182,38.0
1183,1183,40.0
1184,1184,40.0
1185,1185,33.0
1186,1186,43.0
1187,1187,41.0
1188,1188,43.0
1189,1189,47.0
1190,1190,38.0
1191,1191,39.0
1192,1192,41.0
1193,1193,40.0
1194,1194,43.0
1195,1195,38.0
1196,1196,39.0
1197,1197,34.0
1198,1198,48.0
1199,1199,44.0
1200,1200,41.0
1201,1201,49.0
1202,1202,46.0
1203,1203,36.0
1204,1204,39.0
1205,1205,44.0
1206,1206,47.0
1207,1207,43.0
1208,1208,34.0
1209,1209,31.0
1210,1210,30.0
1211,1211,40.0
1212,1212,48.0
1213,1213,43.0
1214,1214,44.0
1215,1215,44.0
1216,1216,40.0
1217,1217,37.0
1218,1218,41.0
1219,1219,47.0
1220,1220,49.0
1221,1221,47.0
1222,1222,40.0
1223,1223,46.0
1224,1224,43.0
1225,1225,43.0
1226,1226,41.0
1227,1227,38.0
1228,1228,31.0
1229,1229,34.0
1230,1230,49.0
1231,1231,46.0
1232,1232,41.0
1233,1233,45.0
1234,1234,41.0
1235,1235,41.0
1236,1236,33.0
1237,1237,36.0
1238,1238,34.0
1239,1239,33.0
1240,1240,32.0
1241,1241,41.0
1242,1242,41.0
1243,1243,39.0
1244,1244,39.0
1245,1245,42.0
1246,1246,39.0
1247,1247,36.0
1248,1248,35.0
1249,1249,37.0
1250,1250,38.0
1251,1251,35.0
1252,1252,33.0
1253,1253,41.0
1254,1254,36.0
1255,1255,31.0
1256,1256,38.0
1257,1257,39.0
1258,1258,37.0
1259,1259,40.0
1260,1260,29.0
1261,1261,35.0
1262,1262,43.0
1263,1263,47.0
1264,1264,38.0
1265,1265,28.0
1266,1266,37.0
1267,1267,38.0
1268,1268,29.0
1269,1269,29.0
1270,1270,29.0
1271,1271,39.0
1272,1272,40.0
1273,1273,36.0
1274,1274,38.0
1275,1275,32.0
1276,1276,30.0
1277,1277,33.0
1278,1278,33.0
1279,1279,32.0
1280,1280,37.0
1281,1281,45.0
1282,1282,43.0
1283,1283,37.0
1284,1284,27.0
1285,1285,33.0
1286,1286,33.0
1287,1287,38.0
1288,1288,42.0
1289,1289,43.0
1290,1290,37.0
1291,1291,33.0
1292,1292,45.0
1293,1293,49.0
1294,1294,42.0
1295,1295,47.0
1296,1296,50.0
1297,1297,36.0
1298,1298,41.0
1299,1299,37.0
1300,1300,34.0
1301,1301,42.0
1302,1302,41.0
1303,1303,47.0
1304,1304,43.0
1305,1305,40.0
1306,1306,45.0
1307,1307,40.0
1308,1308,50.0
1309,1309,53.0
1310,1310,44.0
1311,1311,38.0
1312,1312,36.0
1313,1313,40.0
1314,1314,41.0
1315,1315,39.0
1316,1316,33.0
1317,1317,39.0
1318,1318,38.0
1319,1319,51.0
1320,1320,47.0
1321,1321,38.0
1322,1322,48.0
1323,1323,50.0
1324,1324,40.0
1325,1325,40.0
1326,1326,50.0
1327,1327,43.0
1328,1328,44.0
1329,1329,49.0
1330,1330,42.0
1331,1331,46.0
1332,1332,41.0
1333,1333,38.0
1334,1334,38.0
1335,1335,43.0
1336,1336,47.0
1337,1337,43.0
1338,1338,45.0
1339,1339,37.0
1340,1340,39.0
1341,1341,33.0
1342,1342,35.0
1343,1343,43.0
1344,1344,41.0
1345,1345,31.0
1346,1346,42.0
1347,1347,44.0
1348,1348,34.0
1349,1349,42.0
1350,1350,51.0
1351,1351,44.0
1352,1352,44.0
1353,1353,49.0
1354,1354,46.0
1355,1355,44.0
1356,1356,52.0
1357,1357,58.0
1358,1358,43.0
1359,1359,54.0
1360,1360,49.0
1361,1361,44.0
1362,1362,46.0
1363,1363,49.0
1364,1364,45.0
1365,1365,50.0
1366,1366,58.0
1367,1367,40.0
1368,1368,43.0
1369,1369,48.0
1370,1370,47.0
1371,1371,44.0
1372,1372,51.0
1373,1373,48.0
1374,1374,42.0
1375,1375,42.0
1376,1376,43.0
1377,1377,41.0
1378,1378,33.0
1379,1379,42.0
1380,1380,45.0
1381,1381,47.0
1382,1382,38.0
1383,1383,38.0
1384,1384,37.0
1385,1385,51.0
1386,1386,51.0
1387,1387,45.0
1388,1388,54.0
1389,1389,50.0
1390,1390,46.0
1391,1391,46.0
1392,1392,47.0
1393,1393,50.0
1394,1394,49.0
1395,1395,47.0
1396,1396,39.0
1397,1397,45.0
1398,1398,46.0
1399,1399,46.0
1400,1400,42.0
1401,1401,48.0
1402,1402,53.0
1403,1403,49.0
1404,1404,44.0
1405,1405,39.0
1406,1406,47.0
1407,1407,46.0
1408,1408,41.0
1409,1409,52.0
1410,1410,47.0
1411,1411,46.0
1412,1412,46.0
1413,1413,44.0
1414,1414,52.0
1415,1415,47.0
1416,1416,39.0
1417,1417,42.0
1418,1418,43.0
1419,1419,41.0
1420,1420,37.0
1421,1421,42.0
1422,1422,40.0
1423,1423,37.0
1424,1424,38.0
1425,1425,38.0
1426,1426,43.0
1427,1427,50.0
1428,1428,49.0
1429,1429,40.0
1430,1430,33.0
1431,1431,39.0
1432,1432,42.0
1433,1433,42.0
1434,1434,49.0
1435,1435,48.0
1436,1436,41.0
1437,1437,39.0
1438,1438,39.0
1439,1439,49.0
1440,1440,43.0
1441,1441,41.0
1442,1442,35.0
1443,1443,40.0
1444,1444,40.0
1445,1445,43.0
1446,1446,43.0
1447,1447,46.0
1448,1448,39.0
1449,1449,36.0
1450,1450,39.0
1451,1451,40.0
1452,1452,35.0
1453,1453,35.0
1454,1454,36.0
1455,1455,42.0
1456,1456,44.0
1457,1457,38.0
1458,1458,37.0
1459,1459,41.0
1460,1460,38.0
1461,1461,38.0
1462,1462,40.0
1463,1463,39.0
1464,1464,38.0
1465,1465,40.0
1466,1466,39.0
1467,1467,42.0
1468,1468,47.0
1469,1469,41.0
1470,1470,34.0
1471,1471,35.0
1472,1472,41.0
1473,1473,44.0
1474,1474,47.0
1475,1475,40.0
1476,1476,37.0
1477,1477,38.0
1478,1478,43.0
1479,1479,43.0
1480,1480,37.0
1481,1481,40.0
1482,1482,41.0
1483,1483,46.0
1484,1484,42.0
1485,1485,37.0
1486,1486,38.0
1487,1487,45.0
1488,1488,44.0
1489,1489,36.0
1490,1490,37.0
1491,1491,36.0
1492,1492,32.0
1493,1493,40.0
1494,1494,43.0
1495,1495,39.0
1496,1496,34.0
1497,1497,38.0
1498,1498,44.0
1499,1499,43.0
1500,1500,40.0
1501,1501,38.0
1502,1502,34.0
1503,1503,42.0
1504,1504,49.0
1505,1505,48.0
1506,1506,38.0
1507,1507,35.0
1508,1508,42.0
1509,1509,52.0
1510,1510,45.0
1511,1511,43.0
1512,1512,41.0
1513,1513,38.0
1514,1514,45.0
1515,1515,47.0
1516,1516,38.0
1517,1517,26.0
1518,1518,25.0
1519,1519,39.0
1520,1520,46.0
1521,1521,38.0
1522,1522,29.0
1523,1523,34.0
1524,1524,35.0
1525,1525,30.0
1526,1526,36.0
1527,1527,39.0
1528,1528,39.0
1529,1529,29.0
1530,1530,39.0
1531,1531,34.0
1532,1532,33.0
1533,1533,33.0
1534,1534,30.0
1535,1535,29.0
1536,1536,33.0
1537,1537,35.0
1538,1538,42.0
1539,1539,40.0
1540,1540,34.0
1541,1541,36.0
1542,1542,50.0
1543,1543,41.0
1544,1544,45.0
1545,1545,34.0
1546,1546,29.0
1547,1547,32.0
1548,1548,38.0
1549,1549,32.0
1550,1550,32.0
1551,1551,35.0
1552,1552,37.0
1553,1553,31.0
1554,1554,29.0
1555,1555,28.0
1556,1556,36.0
1557,1557,36.0
1558,1558,29.0
1559,1559,28.0
1560,1560,37.0
1561,1561,38.0
1562,1562,47.0
1563,1563,47.0
1564,1564,39.0
1565,1565,33.0
1566,1566,37.0
1567,1567,33.0
1568,1568,30.0
1569,1569,31.0
1570,1570,36.0
1571,1571,30.0
1572,1572,29.0
1573,1573,27.0
1574,1574,33.0
1575,1575,33.0
1576,1576,41.0
1577,1577,31.0
1578,1578,23.0
1579,1579,34.0
1580,1580,36.0
1581,1581,36.0
1582,1582,36.0
1583,1583,34.0
1584,1584,39.0
1585,1585,34.0
1586,1586,38.0
1587,1587,39.0
1588,1588,36.0
1589,1589,36.0
1590,1590,44.0
1591,1591,38.0
1592,1592,35.0
1593,1593,32.0
1594,1594,36.0
1595,1595,36.0
1596,1596,37.0
