,t,avg_velocity
0,0,0.0
1,1,0.10199999999999998
2,2,0.18591656545021082
3,3,0.2688993193341958
4,4,0.2539383957624918
5,5,0.2635873992117026
6,6,0.2534336362853443
7,7,0.25798040410789697
8,8,0.23740224157343576
9,9,0.2285986816759874
10,10,0.2356098064354131
11,11,0.21057049781907358
12,12,0.2065007467925141
13,13,0.23240154926804185
14,14,0.263441640833798
15,15,0.25819251245955
16,16,0.298350749101323
17,17,0.3028004158241521
18,18,0.32486635054708146
19,19,0.3108494768024843
20,20,0.3063215937872974
21,21,0.28860943245595544
22,22,0.27147494229752805
23,23,0.27806147319590274
24,24,0.23143778863942818
25,25,0.19607539519994582
26,26,0.2136061276669412
27,27,0.21369569922773907
28,28,0.22528686367975412
29,29,0.23954433278397652
30,30,0.23443133176691003
31,31,0.2496703199424788
32,32,0.296475693063673
33,33,0.3055782772852367
34,34,0.30115984821639136
35,35,0.2927652808629901
36,36,0.28830366413158787
37,37,0.3093316973145311
38,38,0.3007612894118442
39,39,0.27443452152440656
40,40,0.31958380110247836
41,41,0.2985543886478295
42,42,0.33642964571017037
43,43,0.32236782127773944
44,44,0.3334235753316662
45,45,0.32940079078174056
46,46,0.37851390632977555
47,47,0.389067860290192
48,48,0.3734524348769899
49,49,0.36901534439119843
50,50,0.34130902087964776
51,51,0.3452986151008598
52,52,0.3501155957252262
53,53,0.33148049742777763
54,54,0.32603931931225427
55,55,0.2829212908366045
56,56,0.25126856298252565
57,57,0.306407482858746
58,58,0.3187274190753247
59,59,0.33627022190341127
60,60,0.35731623692250963
61,61,0.33706011276126396
62,62,0.3124383335390636
63,63,0.3079090406501924
64,64,0.31572621188178046
65,65,0.3015612941891363
66,66,0.27661518983284916
67,67,0.27557321769211235
68,68,0.25630173146259444
69,69,0.2647977010679621
70,70,0.28409994477081113
71,71,0.327976541444157
72,72,0.3552574026014397
73,73,0.35235452657876143
74,74,0.3409352369570241
75,75,0.3478941124462367
76,76,0.32621520986975416
77,77,0.324605022794442
78,78,0.31864267598124923
79,79,0.32199089095981326
80,80,0.3288730934947469
81,81,0.31822705089464226
82,82,0.336272016976809
83,83,0.345338502952945
84,84,0.35718000843299264
85,85,0.36131728670447066
86,86,0.3755830069459869
87,87,0.3505117048863625
88,88,0.34827765910479735
89,89,0.33628841828305267
90,90,0.3409319432341747
91,91,0.3147049474885565
92,92,0.2972592820584387
93,93,0.3504613298917663
94,94,0.35472654878992727
95,95,0.3464143048988278
96,96,0.3625699774274633
97,97,0.34760927161207333
98,98,0.35098684075432474
99,99,0.3230349698100606
100,100,0.32007859713670783
101,101,0.3200699162443867
102,102,0.3233031856791807
103,103,0.3403003855993994
104,104,0.344372236667041
105,105,0.3758931605775889
106,106,0.3634054611424109
107,107,0.4055944376483027
108,108,0.3866689248937037
109,109,0.34953123638975087
110,110,0.36410458456249145
111,111,0.38860393839557156
112,112,0.3371630020055646
113,113,0.3683891137139906
114,114,0.34410659514267045
115,115,0.33424144267461237
116,116,0.34417305478071647
117,117,0.34946135355830654
118,118,0.36301310438028495
119,119,0.3345871866955898
120,120,0.3695560792630331
121,121,0.36227295806026255
122,122,0.3315784012699135
123,123,0.3273810217740714
124,124,0.3604493453784198
125,125,0.3625126026348584
126,126,0.36805078690569937
127,127,0.37780656559011605
128,128,0.3785240274584358
129,129,0.3898423212548501
130,130,0.3875964704494306
131,131,0.4135360455293331
132,132,0.40364772902268475
133,133,0.42396862246733646
134,134,0.44026661563946434
135,135,0.3964008633746475
136,136,0.3823828893454865
137,137,0.34011890667349315
138,138,0.33572333456541487
139,139,0.28032932306223163
140,140,0.23738998409573447
141,141,0.2844174085408725
142,142,0.2963904635656799
143,143,0.33629729134937814
144,144,0.3369311982054813
145,145,0.3774584956220648
146,146,0.3699744063891695
147,147,0.3816181701350467
148,148,0.3777340803408128
149,149,0.39690047617732993
150,150,0.4010140224613665
151,151,0.32572314486537884
152,152,0.33801433352285415
153,153,0.35106756739351874
154,154,0.31588861817634173
155,155,0.32531535335030354
156,156,0.3396297111074344
157,157,0.3550712418914486
158,158,0.33581100064499336
159,159,0.32936150607399717
160,160,0.4038697333736851
161,161,0.4223107980638989
162,162,0.466292714053649
163,163,0.43094250903858394
164,164,0.40208054187447473
165,165,0.40607529672709153
166,166,0.4269293103779679
167,167,0.42800868715792506
168,168,0.42404645620285497
169,169,0.4280769911478239
170,170,0.44206875821991526
171,171,0.4426189962616878
172,172,0.4115554695369468
173,173,0.4049005770336478
174,174,0.4330752768603892
