,velocity,flow,congestion,fuel_consumption
0,2.3395210127224404,4.523073957930051,2001.0,6.028523555216155
1,2.2557065554643034,4.361032673897653,2001.0,6.6502598665090344
2,2.4512041305735424,4.738994652442181,2001.0,7.276046196226087
3,2.167274076188795,4.190063213965004,2001.0,8.527814014590085
4,2.0987586502467126,4.057600057143644,2001.0,5.247136526984092
5,2.255370610148767,4.36038317962095,2001.0,7.023550175995698
6,2.4183161839307514,4.675411288932786,2478.0,7.292884722205295
7,2.299031948549433,4.444795100528904,2001.0,8.413410532218299
8,2.466622664433302,4.7688038179043835,2001.0,7.836957707569368
9,2.355284513067193,4.553550058596573,2001.0,5.916134136019812
10,2.1685833226618856,4.192594423812979,2002.0,6.453489630949628
11,2.368968095696744,4.580004985013705,2109.0,8.578025041035048
12,2.271973621995545,4.392482335858054,2001.0,6.224632364048126
13,2.4809393765804537,4.79648279472221,2001.0,7.784255538208749
14,1.9396368707124108,3.749964616710661,2001.0,6.427173492881258
15,2.557532144910756,4.944562146827461,2001.0,9.625726610808972
16,2.309930118729909,4.4658648962111585,2025.0,8.49893432299624
17,2.4161023167405418,4.671131145698381,2001.0,6.732635141848262
18,2.057150333001884,3.9771573104703086,2001.0,7.317690597463993
19,2.4025171262167584,4.644866444019066,2001.0,7.324188369308323
