,velocity,flow,congestion,fuel_consumption
0,0.2250595123634363,0.013128471554533784,2001.0,14.51265656618802
1,0.2776038030434454,0.016193555177534315,2001.0,12.403446074110585
2,0.2783396716802559,0.01623648084801493,2001.0,12.455336009769345
3,0.27384174467397826,0.01597410177264873,2001.0,12.434355131602551
4,0.2752815289115249,0.016058089186505618,2001.0,12.227632130442162
5,0.2729634851115673,0.015922869964841428,2001.0,12.429138598417653
6,0.2826917878736098,0.01649035429262724,2001.0,12.484050237245093
7,0.27742977612860414,0.016183403607501905,2001.0,12.38139102171424
8,0.2815337320143568,0.016422801034170813,2001.0,12.061853754960179
9,0.28271050975607914,0.01649144640243795,2001.0,12.170610540267838
10,0.27601635872061503,0.016100954258702543,2001.0,12.48467913884848
11,0.2768223769337549,0.016147971987802368,2001.0,12.987279770335515
12,0.2792670906281203,0.01629058028664035,2001.0,12.247758025606961
13,0.2811754335158194,0.016401900288422797,2001.0,12.327020112864956
14,0.2714032915156594,0.015831858671746798,2001.0,12.50257627225406
15,0.27950522723715837,0.016304471588834236,2001.0,12.53960491752474
16,0.27852529593179154,0.016247308929354505,2001.0,12.363976353918092
17,0.2802659160755479,0.016348845104406963,2001.0,12.268635026331834
18,0.282265997413288,0.016465516515775134,2001.0,12.137982862900468
19,0.2720824039096578,0.015871473561396704,2001.0,12.761949058333578
