,velocity,flow,congestion,fuel_consumption
0,1.6125692343731028,0.8062846171865515,,4.735801682249383
1,1.6125187247861106,0.8062593623930553,,4.733815403143262
2,1.6122323155033638,0.8061161577516819,,4.735517852479937
3,1.6124552782254131,0.8062276391127066,,4.73778079187657
4,1.6124560023378571,0.8062280011689286,,4.735343733867203
5,1.6124142671415629,0.8062071335707814,,4.7339513754050095
6,1.6127092753770282,0.8063546376885141,,4.738456175745527
7,1.6129982054640375,0.8064991027320187,,4.740023329680409
8,1.6118792821011212,0.8059396410505605,,4.736181713871352
9,1.612376080787441,0.8061880403937206,,4.735358496720499
10,1.612604242506661,0.8063021212533305,,4.739971793877736
11,1.6124581520552148,0.8062290760276074,,4.739283862930664
12,1.6125345488955733,0.8062672744477867,,4.734900469854645
13,1.6126852274065313,0.8063426137032657,,4.735891907984543
14,1.6126581844261583,0.8063290922130791,,4.734351716233501
15,1.6124107424167506,0.8062053712083753,,4.736420543845267
16,1.6126751175565248,0.8063375587782624,,4.7407007371626735
17,1.6125291362267888,0.8062645681133944,,4.734694819732975
18,1.613013978807689,0.8065069894038445,,4.73739292682876
19,1.6123141176987097,0.8061570588493548,,4.73756877490833
