,velocity,flow,congestion,fuel_consumption
0,0.7984479461053063,0.39922397305265317,21.0,4.487946118418284
1,0.797464635261029,0.39873231763051453,21.0,4.472043358818059
2,0.7987489232628633,0.39937446163143164,21.0,4.459056130992836
3,0.7980813526336333,0.39904067631681667,22.0,4.452456083099177
4,0.7981192116630282,0.39905960583151406,21.0,4.468209892376083
5,0.797846093329515,0.39892304666475753,21.0,4.472248237969468
6,0.7990485870507221,0.39952429352536106,21.0,4.487019990787417
7,0.7985530734990366,0.39927653674951835,21.0,4.478449077970389
8,0.7981158566159272,0.3990579283079636,21.0,4.47287823048737
9,0.7977055303246701,0.398852765162335,21.0,4.471903688373223
10,0.7984660496264762,0.3992330248132381,21.0,4.485393332470594
11,0.798806042121359,0.3994030210606795,21.0,4.462890522573091
12,0.7992512613183826,0.3996256306591913,21.0,4.453685575539354
13,0.7978333904750204,0.39891669523751017,22.0,4.4575385884576475
14,0.7986094918984873,0.3993047459492437,21.0,4.464248577742
15,0.798867479184081,0.3994337395920405,21.0,4.470447405395378
16,0.7977441310180534,0.3988720655090267,21.0,4.477328150397132
17,0.7979363628570068,0.3989681814285034,21.0,4.461163315324293
18,0.7990150778209871,0.39950753891049356,21.0,4.4685284890085875
19,0.7981759736448112,0.3990879868224056,21.0,4.459558996100408
