,velocity,flow,congestion,fuel_consumption
0,1.3484657402382851,0.40453972207148553,21.0,4.962012036300801
1,1.3488926525234617,0.40466779575703854,23.0,4.985844360288278
2,1.3457416236043638,0.40372248708130914,21.0,4.942363191760535
3,1.3455021024704434,0.403650630741133,22.0,4.9436535248463525
4,1.3455231557909588,0.40365694673728764,21.0,4.983819410363214
5,1.346849490909065,0.40405484727271945,21.0,4.907965291196547
6,1.34722058294179,0.404166174882537,31.0,4.9798064160505255
7,1.3489185198010702,0.4046755559403211,21.0,5.004806502652535
8,1.3475739159388618,0.4042721747816585,21.0,4.977201253062091
9,1.34707592259077,0.40412277677723096,21.0,5.089932388476319
10,1.3462010826719593,0.4038603248015878,21.0,4.989270131766976
11,1.3459396848173155,0.40378190544519466,22.0,4.931434161871648
12,1.348052606650851,0.40441578199525524,25.0,4.95842500953869
13,1.3449799604389079,0.40349398813167237,21.0,5.021451123802826
14,1.348625857473146,0.4045877572419438,24.0,4.963214010157921
15,1.3492998565257581,0.40478995695772746,21.0,4.9631024478030525
16,1.3493511240597298,0.4048053372179189,25.0,4.987547849732387
17,1.3473896116975201,0.40421688350925605,22.0,4.977458249901448
18,1.347216747270275,0.40416502418108247,21.0,4.990636800838961
19,1.3466434592315661,0.4039930377694698,21.0,4.986125425996762
