,velocity,flow,congestion,fuel_consumption
0,0.7471651154014507,0.37358255770072535,21.0,4.734200609696748
1,0.7463385987729191,0.37316929938645954,21.0,4.739341093497075
2,0.7463326570037269,0.37316632850186343,21.0,4.744929805753792
3,0.7471590664089072,0.3735795332044536,21.0,4.754577600898583
4,0.7481269460147947,0.37406347300739734,21.0,4.745943761483587
5,0.7470699266407986,0.3735349633203993,21.0,4.740383424269317
6,0.747608306129299,0.3738041530646495,21.0,4.740566241480854
7,0.7462043777883388,0.37310218889416935,21.0,4.7331594532102175
8,0.746622858334015,0.3733114291670075,21.0,4.734927846767253
9,0.7472887255659822,0.37364436278299107,21.0,4.741807021077914
10,0.7464068218374735,0.37320341091873677,21.0,4.743351887408619
11,0.7469799797903004,0.3734899898951502,21.0,4.730902449286374
12,0.746924597506486,0.37346229875324305,21.0,4.729978656205694
13,0.7484229131694008,0.3742114565847004,21.0,4.756112489908945
14,0.7476756742745901,0.3738378371372951,21.0,4.741770723388175
15,0.7477877325112399,0.37389386625561993,21.0,4.739249613020581
16,0.746102511698613,0.3730512558493065,21.0,4.749816299044299
17,0.7471493588545272,0.3735746794272636,21.0,4.742363325962707
18,0.7466986061105064,0.37334930305525316,21.0,4.743648244973381
19,0.7459159866788774,0.3729579933394387,21.0,4.7404608069630205
