,velocity,flow,congestion,fuel_consumption
0,0.7781561015061094,0.3890780507530547,21.0,4.814078814913636
1,0.776296067074763,0.3881480335373815,21.0,4.873710477995633
2,0.7845701929911245,0.39228509649556226,21.0,4.79384243837069
3,0.7903787872311683,0.3951893936155841,21.0,4.723536652985147
4,0.777329849168099,0.3886649245840495,21.0,4.890709763156625
5,0.7767030754648897,0.38835153773244485,21.0,4.8936174269217245
6,0.782731805913976,0.3913659029569879,21.0,4.840354516473782
7,0.7925072862828367,0.39625364314141837,21.0,4.72302330523488
8,0.7743426600213197,0.38717133001065984,21.0,4.943172300484475
9,0.786664778826557,0.3933323894132785,21.0,4.786031006344726
10,0.759815839538472,0.379907919769236,21.0,4.98965985410533
11,0.7882079266658776,0.3941039633329388,21.0,4.787685336335023
12,0.7747692692799857,0.3873846346399929,21.0,4.844405108697567
13,0.7644600645024447,0.3822300322512224,21.0,5.1165003538706415
14,0.7873102461361864,0.3936551230680932,21.0,4.756725763606653
15,0.7762945578854414,0.3881472789427207,21.0,4.958585352753036
16,0.7792166635229696,0.3896083317614848,21.0,4.840563938512494
17,0.7801897195511908,0.3900948597755954,21.0,4.80927214305719
18,0.7804348616453184,0.3902174308226592,21.0,4.8661357829087
19,0.776938151057299,0.3884690755286495,21.0,4.85323708113014
