,velocity,flow,congestion,fuel_consumption
0,1.1787379018174526,0.5893689509087263,21.0,4.77036979814204
1,1.1683468543000455,0.5841734271500229,21.0,4.91094195805269
2,1.1719841488400768,0.5859920744200385,21.0,4.681936228388221
3,1.0769349716083123,0.5384674858041562,21.0,5.700738246661061
4,1.1684733247215668,0.5842366623607834,21.0,4.766009095225995
5,1.159928316403475,0.5799641582017375,21.0,4.777904056204264
6,1.161110971189126,0.580555485594563,21.0,5.570301632881223
7,1.076112185715837,0.5380560928579186,21.0,6.74599508124152
8,1.1118939431251356,0.5559469715625678,21.0,5.877116574096867
9,1.169085442893382,0.584542721446691,21.0,4.612659708602584
10,1.1720089180185682,0.5860044590092841,21.0,4.8539600991413385
11,1.1591038382979126,0.5795519191489562,21.0,4.498880524848856
12,1.138844687876136,0.569422343938068,21.0,5.71238907451947
13,1.173004010092906,0.586502005046453,21.0,4.702859926494059
14,1.0239204453998778,0.5119602226999389,21.0,6.268757384885816
15,1.070408243361942,0.535204121680971,21.0,6.181561958676991
16,1.1566853253185791,0.5783426626592895,21.0,5.32327914422314
17,1.1188498722746165,0.5594249361373083,21.0,6.024936024521545
18,1.2130528973256869,0.6065264486628434,21.0,4.455404029517159
19,1.1316782448725045,0.5658391224362522,21.0,5.258184555524222
