,velocity,flow,congestion,fuel_consumption
0,1.159414260037233,0.5024128460161343,2285.0,4.102230754738736
1,1.158766111036822,0.5021319814492895,2316.0,3.999099665543353
2,1.1576183882471942,0.5016346349071176,2061.0,4.064405602852092
3,1.1593837310625146,0.5023996167937563,3370.0,4.039441085587335
4,1.1618156437937488,0.5034534456439579,2326.0,3.9654739072113734
5,1.1587215765513643,0.5021126831722579,2182.0,3.995562966705173
6,1.1596322009767555,0.5025072870899274,2329.0,4.026752314990794
7,1.1587171527789577,0.502110766204215,2057.0,4.010257476442662
8,1.1607087237615683,0.5029737802966796,2618.0,3.946936425984634
9,1.1623433526058722,0.5036821194625446,2048.0,4.070493483283649
10,1.1599407851481884,0.5026410068975483,2001.0,4.087946442157231
11,1.1590864791500686,0.5022708076316964,2462.0,4.075641978092383
12,1.160209678760798,0.5027575274630125,2042.0,4.062650615416875
13,1.1607269193275598,0.5029816650419425,2944.0,3.9630859865437813
14,1.1583346035221227,0.5019449948595865,2023.0,4.030576766066026
15,1.1599451768312186,0.5026429099601948,2012.0,3.964842832818851
16,1.1617395264821497,0.5034204614755983,2579.0,3.898827078615876
17,1.1601365666954286,0.502725845568019,2297.0,3.884849654264177
18,1.1592656105711832,0.5023484312475127,2286.0,3.9920808461617328
19,1.1612551805830755,0.5032105782526661,2366.0,3.904549245569149
