,velocity,flow,congestion,fuel_consumption
0,2.7214970238783476,5.261560912831472,,12.149264119227412
1,2.707765033710626,5.235012398507211,4833.0,11.963469064951699
2,2.723670736293973,5.2657634235016815,,12.071918158912853
3,2.7242941748511083,5.266968738045477,,12.11911900889853
4,2.725042935453286,5.268416341876353,,12.134771737523977
5,2.7169988321289114,5.252864408782562,2263.0,12.110919808121285
6,2.7228851338138886,5.264244592040185,,12.126338630644874
7,2.7234358694301246,5.265309347564908,,12.090487684488727
8,2.718480433800282,5.255728838680545,2007.0,12.084242244188136
9,2.7188893396582876,5.256519390006023,,12.089255419882802
10,2.72190881378703,5.262357039988259,,12.141194466351653
11,2.7215071839677107,5.261580555670907,,12.107733665491715
12,2.720453411451567,5.2595432621396965,2107.0,12.063922484366751
13,2.7226593065089664,5.263807992584002,,12.090155142241938
14,2.725364382936574,5.26903780701071,,12.146834027627088
15,2.7159310509002363,5.250800031740457,,12.007884532061924
16,2.724684727719423,5.2677238069242165,,12.071795738217082
17,2.7192670309907463,5.257249593248776,,12.045450041363534
18,2.7186799714712833,5.256114611511147,,12.086574689437649
19,2.7213767835907876,5.261328448275522,,12.123559136865744
