,velocity,flow,congestion,fuel_consumption
0,0.5302183829792014,0.32166581900738217,2001.0,5.873378231424803
1,0.529503768922977,0.32123228647993934,2001.0,5.8784611938437035
2,0.5291720400697475,0.32103103764231344,2001.0,5.88380351731954
3,0.5293616079006102,0.32114604212637016,2001.0,5.877830233186503
4,0.5296173471224965,0.3213011905876479,2001.0,5.87972620326087
5,0.5292160095793041,0.32105771247811116,2001.0,5.883545262989313
6,0.5294594961193794,0.3212054276457568,2001.0,5.878736753069069
7,0.5298174174103201,0.32142256656226087,2001.0,5.88581133619708
8,0.5298229392365975,0.32142591647020247,2001.0,5.8812173650249475
9,0.5300157376419403,0.32154288083611043,2001.0,5.876713884104961
10,0.5298680336715439,0.3214532737607367,2001.0,5.886402468312048
11,0.5291090024028009,0.32099279479103254,2001.0,5.885110326293034
12,0.5296755030193698,0.321336471831751,2001.0,5.880704956777116
13,0.5304284610627593,0.321793266378074,2001.0,5.872183167526255
14,0.5296234235310635,0.3213048769421786,2001.0,5.8835379878840905
15,0.5300674698129774,0.32157426501987296,2001.0,5.87206795562102
16,0.5292644421168298,0.32108709488421006,2001.0,5.884947210611491
17,0.5300058498777341,0.3215368822591587,2001.0,5.875607222900214
18,0.5293343009138191,0.3211294758877169,2001.0,5.876949230919607
19,0.5297944995635024,0.3214086630685248,2001.0,5.882563213557824
