,t,cars_in_congestion
162,162,20.0
163,163,17.0
164,164,19.0
165,165,23.0
166,166,21.0
167,167,13.0
168,168,13.0
169,169,19.0
170,170,26.0
171,171,20.0
172,172,19.0
173,173,32.0
174,174,19.0
175,175,22.0
176,176,20.0
177,177,16.0
178,178,16.0
179,179,19.0
180,180,22.0
181,181,18.0
182,182,21.0
183,183,15.0
184,184,17.0
185,185,22.0
186,186,16.0
187,187,21.0
188,188,18.0
189,189,21.0
190,190,16.0
191,191,15.0
192,192,23.0
193,193,22.0
194,194,25.0
195,195,22.0
196,196,22.0
197,197,19.0
198,198,17.0
199,199,19.0
200,200,19.0
201,201,22.0
202,202,27.0
203,203,24.0
204,204,24.0
205,205,21.0
206,206,19.0
207,207,16.0
208,208,19.0
209,209,20.0
210,210,17.0
211,211,20.0
212,212,21.0
213,213,23.0
214,214,17.0
215,215,19.0
216,216,23.0
217,217,21.0
218,218,15.0
219,219,19.0
220,220,24.0
221,221,17.0
222,222,17.0
223,223,17.0
224,224,8.0
225,225,14.0
226,226,18.0
227,227,19.0
228,228,24.0
229,229,23.0
230,230,23.0
231,231,20.0
232,232,13.0
233,233,14.0
234,234,14.0
235,235,19.0
236,236,21.0
237,237,13.0
238,238,20.0
239,239,19.0
240,240,28.0
241,241,24.0
242,242,20.0
243,243,17.0
244,244,20.0
245,245,24.0
246,246,21.0
247,247,21.0
248,248,14.0
249,249,15.0
250,250,14.0
251,251,13.0
252,252,18.0
253,253,27.0
254,254,23.0
255,255,23.0
256,256,26.0
257,257,25.0
258,258,25.0
259,259,28.0
260,260,17.0
261,261,18.0
262,262,23.0
263,263,18.0
264,264,18.0
265,265,16.0
266,266,17.0
267,267,21.0
268,268,18.0
269,269,18.0
270,270,24.0
271,271,24.0
272,272,22.0
273,273,21.0
274,274,21.0
275,275,16.0
276,276,22.0
277,277,21.0
278,278,18.0
279,279,26.0
280,280,23.0
281,281,23.0
282,282,16.0
283,283,15.0
284,284,18.0
285,285,21.0
286,286,18.0
287,287,18.0
288,288,22.0
289,289,20.0
290,290,19.0
291,291,17.0
292,292,13.0
293,293,22.0
294,294,23.0
295,295,20.0
296,296,25.0
297,297,25.0
298,298,21.0
299,299,21.0
300,300,15.0
301,301,18.0
302,302,18.0
303,303,24.0
304,304,21.0
305,305,18.0
306,306,18.0
307,307,20.0
308,308,17.0
309,309,20.0
310,310,22.0
311,311,19.0
312,312,21.0
313,313,26.0
314,314,25.0
315,315,22.0
316,316,18.0
317,317,12.0
318,318,20.0
319,319,26.0
320,320,24.0
321,321,18.0
322,322,21.0
323,323,23.0
324,324,20.0
325,325,18.0
326,326,17.0
327,327,15.0
328,328,18.0
329,329,15.0
330,330,17.0
331,331,21.0
332,332,20.0
333,333,25.0
334,334,25.0
335,335,20.0
336,336,17.0
337,337,20.0
338,338,20.0
339,339,12.0
340,340,15.0
341,341,17.0
342,342,22.0
343,343,21.0
344,344,18.0
345,345,18.0
346,346,19.0
347,347,22.0
348,348,25.0
349,349,20.0
350,350,19.0
351,351,17.0
352,352,19.0
353,353,18.0
354,354,25.0
355,355,22.0
356,356,15.0
357,357,10.0
358,358,14.0
359,359,16.0
360,360,14.0
361,361,16.0
362,362,17.0
363,363,21.0
364,364,23.0
365,365,21.0
366,366,17.0
367,367,22.0
368,368,18.0
369,369,18.0
370,370,15.0
371,371,17.0
372,372,16.0
373,373,18.0
374,374,22.0
375,375,27.0
376,376,27.0
377,377,20.0
378,378,21.0
379,379,22.0
380,380,21.0
381,381,21.0
382,382,21.0
383,383,24.0
384,384,22.0
385,385,27.0
386,386,22.0
387,387,22.0
388,388,23.0
389,389,28.0
390,390,25.0
391,391,20.0
392,392,24.0
393,393,23.0
394,394,24.0
395,395,25.0
396,396,20.0
397,397,19.0
398,398,19.0
399,399,22.0
400,400,24.0
401,401,22.0
402,402,21.0
403,403,22.0
404,404,19.0
405,405,19.0
406,406,20.0
407,407,19.0
408,408,23.0
409,409,24.0
410,410,22.0
411,411,21.0
412,412,24.0
413,413,20.0
414,414,16.0
415,415,18.0
416,416,22.0
417,417,22.0
418,418,24.0
419,419,20.0
420,420,25.0
421,421,22.0
422,422,21.0
423,423,21.0
424,424,22.0
425,425,18.0
426,426,20.0
427,427,24.0
428,428,27.0
429,429,22.0
430,430,24.0
431,431,24.0
432,432,25.0
433,433,13.0
434,434,16.0
435,435,16.0
436,436,10.0
437,437,11.0
438,438,12.0
439,439,21.0
440,440,21.0
441,441,23.0
442,442,21.0
443,443,17.0
444,444,16.0
445,445,21.0
446,446,22.0
447,447,28.0
448,448,21.0
449,449,19.0
450,450,21.0
451,451,20.0
452,452,19.0
453,453,22.0
454,454,14.0
455,455,17.0
456,456,16.0
457,457,15.0
458,458,20.0
459,459,21.0
460,460,25.0
461,461,18.0
462,462,14.0
463,463,21.0
464,464,18.0
465,465,20.0
466,466,16.0
467,467,18.0
468,468,25.0
469,469,25.0
470,470,17.0
471,471,17.0
472,472,12.0
473,473,16.0
474,474,16.0
475,475,19.0
476,476,20.0
477,477,21.0
478,478,21.0
479,479,21.0
480,480,22.0
481,481,22.0
482,482,19.0
483,483,23.0
484,484,20.0
485,485,14.0
486,486,14.0
487,487,22.0
488,488,21.0
489,489,15.0
490,490,17.0
491,491,19.0
492,492,14.0
493,493,17.0
494,494,20.0
495,495,23.0
496,496,24.0
497,497,23.0
498,498,18.0
499,499,19.0
500,500,15.0
501,501,17.0
502,502,22.0
503,503,21.0
504,504,20.0
505,505,17.0
506,506,20.0
507,507,20.0
508,508,18.0
509,509,23.0
510,510,23.0
511,511,16.0
512,512,18.0
513,513,21.0
514,514,21.0
515,515,22.0
516,516,22.0
517,517,20.0
518,518,24.0
519,519,19.0
520,520,17.0
521,521,23.0
522,522,18.0
523,523,19.0
524,524,21.0
525,525,17.0
526,526,15.0
527,527,17.0
528,528,21.0
529,529,26.0
530,530,21.0
531,531,16.0
532,532,14.0
533,533,18.0
534,534,20.0
535,535,25.0
536,536,22.0
537,537,20.0
538,538,20.0
539,539,16.0
540,540,15.0
541,541,17.0
542,542,20.0
543,543,23.0
544,544,25.0
545,545,27.0
546,546,17.0
547,547,16.0
548,548,18.0
549,549,23.0
550,550,24.0
551,551,19.0
552,552,13.0
553,553,15.0
554,554,22.0
555,555,20.0
556,556,21.0
557,557,20.0
558,558,16.0
559,559,18.0
560,560,22.0
561,561,20.0
562,562,15.0
563,563,15.0
564,564,13.0
565,565,17.0
566,566,24.0
567,567,23.0
568,568,15.0
569,569,19.0
570,570,26.0
571,571,20.0
572,572,14.0
573,573,20.0
574,574,16.0
575,575,17.0
576,576,16.0
577,577,18.0
578,578,20.0
579,579,22.0
580,580,15.0
581,581,9.0
582,582,17.0
583,583,27.0
584,584,24.0
585,585,21.0
586,586,19.0
587,587,18.0
588,588,15.0
589,589,20.0
590,590,21.0
591,591,15.0
592,592,18.0
593,593,20.0
594,594,24.0
595,595,21.0
596,596,25.0
597,597,23.0
598,598,25.0
599,599,24.0
600,600,23.0
601,601,22.0
602,602,17.0
603,603,22.0
604,604,22.0
605,605,24.0
606,606,18.0
607,607,21.0
608,608,18.0
609,609,17.0
610,610,19.0
611,611,15.0
612,612,18.0
613,613,24.0
614,614,23.0
615,615,18.0
616,616,16.0
617,617,14.0
618,618,16.0
619,619,22.0
620,620,19.0
621,621,17.0
622,622,19.0
623,623,18.0
624,624,16.0
625,625,19.0
626,626,23.0
627,627,20.0
628,628,19.0
629,629,24.0
630,630,24.0
631,631,22.0
632,632,22.0
633,633,20.0
634,634,21.0
635,635,23.0
636,636,23.0
637,637,24.0
638,638,18.0
639,639,21.0
640,640,23.0
641,641,25.0
642,642,25.0
643,643,16.0
644,644,19.0
645,645,23.0
646,646,17.0
647,647,16.0
648,648,18.0
649,649,12.0
650,650,20.0
651,651,25.0
652,652,22.0
653,653,18.0
654,654,13.0
655,655,18.0
656,656,26.0
657,657,27.0
658,658,23.0
659,659,23.0
660,660,25.0
661,661,19.0
662,662,18.0
663,663,18.0
664,664,21.0
665,665,18.0
666,666,20.0
667,667,14.0
668,668,20.0
669,669,23.0
670,670,23.0
671,671,22.0
672,672,21.0
673,673,21.0
674,674,19.0
675,675,21.0
676,676,24.0
677,677,21.0
678,678,21.0
679,679,24.0
680,680,17.0
681,681,16.0
682,682,19.0
683,683,22.0
684,684,22.0
685,685,19.0
686,686,17.0
687,687,13.0
688,688,17.0
689,689,22.0
690,690,20.0
691,691,18.0
692,692,16.0
693,693,18.0
694,694,16.0
695,695,22.0
696,696,23.0
697,697,22.0
698,698,16.0
699,699,21.0
700,700,19.0
701,701,20.0
702,702,21.0
703,703,20.0
704,704,23.0
705,705,21.0
706,706,16.0
707,707,14.0
708,708,17.0
709,709,23.0
710,710,24.0
711,711,22.0
712,712,22.0
713,713,20.0
714,714,16.0
715,715,19.0
716,716,17.0
717,717,19.0
718,718,19.0
719,719,20.0
720,720,21.0
721,721,22.0
722,722,16.0
723,723,14.0
724,724,17.0
725,725,18.0
726,726,16.0
727,727,19.0
728,728,22.0
729,729,21.0
730,730,24.0
731,731,22.0
732,732,17.0
733,733,17.0
734,734,17.0
735,735,17.0
736,736,19.0
737,737,14.0
738,738,17.0
739,739,12.0
740,740,11.0
741,741,17.0
742,742,23.0
743,743,19.0
744,744,18.0
745,745,20.0
746,746,19.0
747,747,17.0
748,748,18.0
749,749,17.0
750,750,17.0
751,751,25.0
752,752,20.0
753,753,23.0
754,754,21.0
755,755,20.0
756,756,15.0
757,757,15.0
758,758,11.0
759,759,14.0
760,760,19.0
761,761,20.0
762,762,20.0
763,763,18.0
764,764,14.0
765,765,14.0
766,766,21.0
767,767,19.0
768,768,17.0
769,769,17.0
770,770,19.0
771,771,24.0
772,772,22.0
773,773,20.0
774,774,19.0
775,775,19.0
776,776,16.0
777,777,21.0
778,778,16.0
779,779,14.0
780,780,16.0
781,781,13.0
782,782,20.0
783,783,26.0
784,784,26.0
785,785,16.0
786,786,20.0
787,787,20.0
788,788,16.0
789,789,13.0
790,790,14.0
791,791,16.0
792,792,24.0
793,793,15.0
794,794,19.0
795,795,18.0
796,796,22.0
797,797,18.0
798,798,16.0
799,799,20.0
800,800,18.0
801,801,19.0
802,802,16.0
803,803,25.0
804,804,20.0
805,805,21.0
806,806,22.0
807,807,22.0
808,808,18.0
809,809,24.0
810,810,26.0
811,811,20.0
812,812,20.0
813,813,15.0
814,814,14.0
815,815,23.0
816,816,20.0
817,817,23.0
818,818,20.0
819,819,21.0
820,820,21.0
821,821,16.0
822,822,18.0
823,823,17.0
824,824,16.0
825,825,17.0
826,826,18.0
827,827,21.0
828,828,17.0
829,829,18.0
830,830,21.0
831,831,20.0
832,832,15.0
833,833,18.0
834,834,18.0
835,835,17.0
836,836,16.0
837,837,26.0
838,838,19.0
839,839,20.0
840,840,17.0
841,841,20.0
842,842,21.0
843,843,20.0
844,844,23.0
845,845,24.0
846,846,26.0
847,847,16.0
848,848,18.0
849,849,18.0
850,850,14.0
851,851,23.0
852,852,18.0
853,853,17.0
854,854,21.0
855,855,20.0
856,856,22.0
857,857,24.0
858,858,23.0
859,859,20.0
860,860,17.0
861,861,13.0
862,862,19.0
863,863,14.0
864,864,21.0
865,865,19.0
866,866,14.0
867,867,17.0
868,868,19.0
869,869,22.0
870,870,15.0
871,871,16.0
872,872,19.0
873,873,18.0
874,874,17.0
875,875,15.0
876,876,17.0
877,877,16.0
878,878,20.0
879,879,22.0
880,880,24.0
881,881,21.0
882,882,23.0
883,883,24.0
884,884,18.0
885,885,21.0
886,886,23.0
887,887,26.0
888,888,25.0
889,889,24.0
890,890,18.0
891,891,15.0
892,892,20.0
893,893,19.0
894,894,14.0
895,895,18.0
896,896,22.0
897,897,20.0
898,898,20.0
899,899,24.0
900,900,24.0
901,901,18.0
902,902,21.0
903,903,21.0
904,904,16.0
905,905,15.0
906,906,22.0
907,907,23.0
908,908,27.0
909,909,27.0
910,910,20.0
911,911,16.0
912,912,19.0
913,913,20.0
914,914,23.0
915,915,18.0
916,916,21.0
917,917,18.0
918,918,21.0
919,919,24.0
920,920,19.0
921,921,20.0
922,922,20.0
923,923,22.0
924,924,22.0
925,925,20.0
926,926,22.0
927,927,26.0
928,928,21.0
929,929,20.0
930,930,19.0
931,931,17.0
932,932,18.0
933,933,20.0
934,934,24.0
935,935,24.0
936,936,23.0
937,937,22.0
938,938,8.0
939,939,19.0
940,940,23.0
941,941,17.0
942,942,23.0
943,943,27.0
944,944,23.0
945,945,21.0
946,946,21.0
947,947,18.0
948,948,23.0
949,949,27.0
950,950,22.0
951,951,17.0
952,952,21.0
953,953,14.0
954,954,15.0
955,955,22.0
956,956,21.0
957,957,28.0
958,958,25.0
959,959,20.0
960,960,24.0
961,961,21.0
962,962,24.0
963,963,15.0
964,964,20.0
965,965,19.0
966,966,19.0
967,967,21.0
968,968,12.0
969,969,18.0
970,970,24.0
971,971,24.0
972,972,25.0
973,973,18.0
974,974,19.0
975,975,17.0
976,976,24.0
977,977,24.0
978,978,15.0
979,979,14.0
980,980,16.0
981,981,18.0
982,982,19.0
983,983,17.0
984,984,16.0
985,985,22.0
986,986,17.0
987,987,14.0
988,988,23.0
989,989,20.0
990,990,18.0
991,991,21.0
992,992,18.0
993,993,22.0
994,994,20.0
995,995,21.0
996,996,23.0
997,997,18.0
998,998,20.0
999,999,19.0
1000,1000,16.0
1001,1001,16.0
1002,1002,24.0
1003,1003,17.0
1004,1004,17.0
1005,1005,26.0
1006,1006,26.0
1007,1007,20.0
1008,1008,15.0
1009,1009,22.0
1010,1010,20.0
1011,1011,21.0
1012,1012,20.0
1013,1013,13.0
1014,1014,13.0
1015,1015,13.0
1016,1016,12.0
1017,1017,14.0
1018,1018,18.0
1019,1019,25.0
1020,1020,23.0
1021,1021,18.0
1022,1022,22.0
1023,1023,23.0
1024,1024,23.0
1025,1025,20.0
1026,1026,19.0
1027,1027,19.0
1028,1028,25.0
1029,1029,17.0
1030,1030,17.0
1031,1031,22.0
1032,1032,21.0
1033,1033,24.0
1034,1034,21.0
1035,1035,18.0
1036,1036,13.0
1037,1037,18.0
1038,1038,25.0
1039,1039,22.0
1040,1040,23.0
1041,1041,24.0
1042,1042,24.0
1043,1043,23.0
1044,1044,17.0
1045,1045,15.0
1046,1046,19.0
1047,1047,26.0
1048,1048,26.0
1049,1049,23.0
1050,1050,19.0
1051,1051,17.0
1052,1052,20.0
1053,1053,19.0
1054,1054,18.0
1055,1055,17.0
1056,1056,19.0
1057,1057,18.0
1058,1058,16.0
1059,1059,17.0
1060,1060,16.0
1061,1061,19.0
1062,1062,20.0
1063,1063,21.0
1064,1064,16.0
1065,1065,10.0
1066,1066,23.0
1067,1067,21.0
1068,1068,27.0
1069,1069,22.0
1070,1070,20.0
1071,1071,21.0
1072,1072,25.0
1073,1073,23.0
1074,1074,22.0
1075,1075,18.0
1076,1076,19.0
1077,1077,23.0
1078,1078,28.0
1079,1079,27.0
1080,1080,20.0
1081,1081,17.0
1082,1082,23.0
1083,1083,18.0
1084,1084,22.0
1085,1085,25.0
1086,1086,19.0
1087,1087,16.0
1088,1088,14.0
1089,1089,15.0
1090,1090,20.0
1091,1091,19.0
1092,1092,20.0
1093,1093,21.0
1094,1094,14.0
1095,1095,19.0
1096,1096,22.0
1097,1097,24.0
1098,1098,16.0
1099,1099,19.0
1100,1100,12.0
1101,1101,18.0
1102,1102,18.0
1103,1103,25.0
1104,1104,19.0
1105,1105,19.0
1106,1106,21.0
1107,1107,21.0
1108,1108,21.0
1109,1109,24.0
1110,1110,26.0
1111,1111,17.0
1112,1112,17.0
1113,1113,16.0
1114,1114,18.0
1115,1115,17.0
1116,1116,17.0
1117,1117,19.0
1118,1118,21.0
1119,1119,14.0
1120,1120,15.0
1121,1121,16.0
1122,1122,15.0
1123,1123,16.0
1124,1124,17.0
1125,1125,21.0
1126,1126,26.0
1127,1127,22.0
1128,1128,20.0
1129,1129,20.0
1130,1130,18.0
1131,1131,12.0
1132,1132,15.0
1133,1133,16.0
1134,1134,16.0
1135,1135,18.0
1136,1136,20.0
1137,1137,19.0
1138,1138,22.0
1139,1139,25.0
1140,1140,25.0
1141,1141,22.0
1142,1142,22.0
1143,1143,13.0
1144,1144,18.0
1145,1145,16.0
1146,1146,22.0
1147,1147,21.0
1148,1148,21.0
1149,1149,19.0
1150,1150,24.0
1151,1151,24.0
1152,1152,24.0
1153,1153,23.0
1154,1154,18.0
1155,1155,17.0
1156,1156,19.0
1157,1157,20.0
1158,1158,21.0
1159,1159,17.0
1160,1160,16.0
1161,1161,14.0
1162,1162,15.0
1163,1163,22.0
1164,1164,20.0
1165,1165,20.0
1166,1166,19.0
1167,1167,10.0
1168,1168,12.0
1169,1169,17.0
1170,1170,22.0
1171,1171,19.0
1172,1172,19.0
1173,1173,22.0
1174,1174,23.0
1175,1175,17.0
1176,1176,17.0
1177,1177,22.0
1178,1178,18.0
1179,1179,16.0
1180,1180,18.0
1181,1181,17.0
1182,1182,16.0
1183,1183,23.0
1184,1184,21.0
1185,1185,21.0
1186,1186,22.0
1187,1187,20.0
1188,1188,20.0
1189,1189,18.0
1190,1190,13.0
1191,1191,21.0
1192,1192,25.0
1193,1193,24.0
1194,1194,16.0
1195,1195,21.0
1196,1196,21.0
1197,1197,16.0
1198,1198,12.0
1199,1199,15.0
1200,1200,22.0
1201,1201,22.0
1202,1202,21.0
1203,1203,26.0
1204,1204,30.0
1205,1205,20.0
1206,1206,20.0
1207,1207,21.0
1208,1208,15.0
1209,1209,18.0
1210,1210,19.0
1211,1211,16.0
1212,1212,17.0
1213,1213,20.0
1214,1214,22.0
1215,1215,23.0
1216,1216,23.0
1217,1217,21.0
1218,1218,20.0
1219,1219,17.0
1220,1220,17.0
1221,1221,18.0
1222,1222,25.0
1223,1223,22.0
1224,1224,18.0
1225,1225,19.0
1226,1226,17.0
1227,1227,17.0
1228,1228,18.0
1229,1229,17.0
1230,1230,19.0
1231,1231,18.0
1232,1232,25.0
1233,1233,21.0
1234,1234,21.0
1235,1235,22.0
1236,1236,17.0
1237,1237,21.0
1238,1238,20.0
1239,1239,18.0
1240,1240,21.0
1241,1241,6.0
1242,1242,16.0
1243,1243,21.0
1244,1244,25.0
1245,1245,27.0
1246,1246,22.0
1247,1247,18.0
1248,1248,17.0
1249,1249,23.0
1250,1250,23.0
1251,1251,14.0
1252,1252,12.0
1253,1253,21.0
1254,1254,21.0
1255,1255,26.0
1256,1256,25.0
1257,1257,25.0
1258,1258,16.0
1259,1259,15.0
1260,1260,22.0
1261,1261,21.0
1262,1262,20.0
1263,1263,18.0
1264,1264,23.0
1265,1265,24.0
1266,1266,24.0
1267,1267,19.0
1268,1268,24.0
1269,1269,22.0
1270,1270,21.0
1271,1271,20.0
1272,1272,21.0
1273,1273,14.0
1274,1274,8.0
1275,1275,14.0
1276,1276,16.0
1277,1277,19.0
1278,1278,15.0
1279,1279,13.0
1280,1280,16.0
1281,1281,17.0
1282,1282,22.0
1283,1283,23.0
1284,1284,18.0
1285,1285,23.0
1286,1286,18.0
1287,1287,17.0
1288,1288,23.0
1289,1289,20.0
1290,1290,20.0
1291,1291,24.0
1292,1292,25.0
1293,1293,27.0
1294,1294,26.0
1295,1295,19.0
1296,1296,23.0
1297,1297,24.0
1298,1298,22.0
1299,1299,18.0
1300,1300,16.0
1301,1301,16.0
1302,1302,12.0
1303,1303,13.0
1304,1304,24.0
1305,1305,21.0
1306,1306,23.0
1307,1307,20.0
1308,1308,18.0
1309,1309,16.0
1310,1310,17.0
1311,1311,22.0
1312,1312,21.0
1313,1313,18.0
1314,1314,19.0
1315,1315,18.0
1316,1316,17.0
1317,1317,27.0
1318,1318,28.0
1319,1319,18.0
1320,1320,17.0
1321,1321,19.0
1322,1322,18.0
1323,1323,16.0
1324,1324,16.0
1325,1325,14.0
1326,1326,13.0
1327,1327,15.0
1328,1328,17.0
1329,1329,24.0
1330,1330,24.0
1331,1331,22.0
1332,1332,19.0
1333,1333,19.0
1334,1334,18.0
1335,1335,17.0
1336,1336,24.0
1337,1337,22.0
1338,1338,19.0
1339,1339,19.0
1340,1340,19.0
1341,1341,13.0
1342,1342,15.0
1343,1343,19.0
1344,1344,26.0
1345,1345,22.0
1346,1346,23.0
1347,1347,22.0
1348,1348,22.0
1349,1349,19.0
1350,1350,19.0
1351,1351,19.0
1352,1352,21.0
1353,1353,21.0
1354,1354,18.0
1355,1355,18.0
1356,1356,19.0
1357,1357,17.0
1358,1358,16.0
1359,1359,18.0
1360,1360,21.0
1361,1361,18.0
1362,1362,12.0
1363,1363,18.0
1364,1364,18.0
1365,1365,20.0
1366,1366,20.0
1367,1367,17.0
1368,1368,20.0
1369,1369,22.0
1370,1370,22.0
1371,1371,14.0
1372,1372,16.0
1373,1373,18.0
1374,1374,18.0
1375,1375,20.0
1376,1376,21.0
1377,1377,22.0
1378,1378,21.0
1379,1379,16.0
1380,1380,19.0
1381,1381,15.0
1382,1382,11.0
1383,1383,15.0
1384,1384,18.0
1385,1385,22.0
1386,1386,22.0
1387,1387,20.0
1388,1388,17.0
1389,1389,14.0
1390,1390,18.0
1391,1391,19.0
1392,1392,11.0
1393,1393,16.0
1394,1394,21.0
1395,1395,23.0
1396,1396,21.0
1397,1397,17.0
1398,1398,19.0
1399,1399,20.0
1400,1400,20.0
1401,1401,14.0
1402,1402,24.0
1403,1403,20.0
1404,1404,23.0
1405,1405,28.0
1406,1406,28.0
1407,1407,20.0
1408,1408,17.0
1409,1409,16.0
1410,1410,12.0
1411,1411,13.0
1412,1412,20.0
1413,1413,12.0
1414,1414,13.0
1415,1415,21.0
1416,1416,26.0
1417,1417,19.0
1418,1418,22.0
1419,1419,20.0
1420,1420,17.0
1421,1421,20.0
1422,1422,14.0
1423,1423,14.0
1424,1424,21.0
1425,1425,23.0
1426,1426,23.0
1427,1427,20.0
1428,1428,20.0
1429,1429,21.0
1430,1430,16.0
1431,1431,13.0
1432,1432,15.0
1433,1433,18.0
1434,1434,14.0
1435,1435,18.0
1436,1436,19.0
1437,1437,15.0
1438,1438,12.0
1439,1439,16.0
1440,1440,21.0
1441,1441,25.0
1442,1442,25.0
1443,1443,21.0
1444,1444,25.0
1445,1445,18.0
1446,1446,22.0
1447,1447,22.0
1448,1448,25.0
1449,1449,24.0
1450,1450,21.0
1451,1451,16.0
1452,1452,21.0
1453,1453,24.0
1454,1454,28.0
1455,1455,28.0
1456,1456,25.0
1457,1457,22.0
1458,1458,17.0
1459,1459,16.0
1460,1460,17.0
1461,1461,14.0
1462,1462,19.0
1463,1463,22.0
1464,1464,24.0
1465,1465,19.0
1466,1466,20.0
1467,1467,17.0
1468,1468,18.0
1469,1469,21.0
1470,1470,22.0
1471,1471,26.0
1472,1472,31.0
1473,1473,23.0
1474,1474,22.0
1475,1475,21.0
1476,1476,21.0
1477,1477,18.0
1478,1478,17.0
1479,1479,20.0
1480,1480,21.0
1481,1481,15.0
1482,1482,24.0
1483,1483,20.0
1484,1484,21.0
1485,1485,24.0
1486,1486,23.0
1487,1487,17.0
1488,1488,22.0
1489,1489,22.0
1490,1490,21.0
1491,1491,25.0
1492,1492,18.0
1493,1493,16.0
1494,1494,20.0
1495,1495,23.0
1496,1496,27.0
1497,1497,21.0
1498,1498,18.0
1499,1499,19.0
1500,1500,19.0
1501,1501,17.0
1502,1502,17.0
1503,1503,22.0
1504,1504,19.0
1505,1505,18.0
1506,1506,22.0
1507,1507,23.0
1508,1508,20.0
1509,1509,18.0
1510,1510,22.0
1511,1511,17.0
1512,1512,19.0
1513,1513,15.0
1514,1514,19.0
1515,1515,20.0
1516,1516,18.0
1517,1517,22.0
1518,1518,26.0
1519,1519,26.0
1520,1520,25.0
1521,1521,24.0
1522,1522,19.0
1523,1523,21.0
1524,1524,22.0
1525,1525,22.0
1526,1526,23.0
1527,1527,21.0
1528,1528,23.0
1529,1529,19.0
1530,1530,27.0
1531,1531,20.0
1532,1532,19.0
1533,1533,23.0
1534,1534,24.0
1535,1535,21.0
1536,1536,13.0
1537,1537,10.0
1538,1538,15.0
1539,1539,16.0
1540,1540,18.0
1541,1541,20.0
1542,1542,25.0
1543,1543,22.0
1544,1544,17.0
1545,1545,19.0
1546,1546,16.0
1547,1547,12.0
1548,1548,20.0
1549,1549,12.0
1550,1550,22.0
1551,1551,30.0
1552,1552,26.0
1553,1553,18.0
1554,1554,14.0
1555,1555,11.0
1556,1556,16.0
1557,1557,19.0
1558,1558,24.0
1559,1559,29.0
1560,1560,23.0
1561,1561,17.0
1562,1562,21.0
1563,1563,25.0
1564,1564,17.0
1565,1565,23.0
1566,1566,22.0
1567,1567,12.0
1568,1568,20.0
1569,1569,28.0
1570,1570,19.0
1571,1571,20.0
1572,1572,13.0
1573,1573,16.0
1574,1574,20.0
1575,1575,17.0
1576,1576,22.0
1577,1577,20.0
1578,1578,23.0
1579,1579,21.0
1580,1580,16.0
1581,1581,16.0
1582,1582,27.0
1583,1583,17.0
1584,1584,20.0
1585,1585,23.0
1586,1586,23.0
1587,1587,17.0
1588,1588,20.0
1589,1589,19.0
1590,1590,15.0
1591,1591,19.0
1592,1592,24.0
1593,1593,21.0
1594,1594,16.0
1595,1595,22.0
1596,1596,29.0
