,t,avg_velocity
0,0,0.0
1,1,0.19999999999999996
2,2,0.3999999999999999
3,3,0.6
4,4,0.7999999999999998
5,5,1.0
6,6,1.2
7,7,1.4000000000000004
8,8,1.0262167962728475
9,9,0.8957849391103448
10,10,0.8434297964745435
11,11,0.7074460927797989
12,12,0.6664557914050451
13,13,0.6871629238204497
14,14,0.7174253329634551
15,15,0.75123964728077
16,16,0.8001860934041802
17,17,0.7534316262582164
18,18,0.7182954900882719
19,19,0.7118518876184765
20,20,0.7046756143001326
21,21,0.7475131421035638
22,22,0.7726827087742296
23,23,0.7829306099931387
24,24,0.7468715366141165
25,25,0.718417628113202
26,26,0.7487707560466064
27,27,0.7379722281934883
28,28,0.6950673230284344
29,29,0.6698634335912367
30,30,0.6406105345182899
31,31,0.7008658965627594
32,32,0.7498818421880279
33,33,0.7903879730145995
34,34,0.7784269611241469
35,35,0.7052751933422389
36,36,0.6934203062101938
37,37,0.7140798902549021
38,38,0.7253948326194446
39,39,0.7632347151452638
40,40,0.756198660268479
41,41,0.7395050672039225
42,42,0.7740047137666016
43,43,0.8039398062414843
44,44,0.7683395222729792
45,45,0.7280598627508041
46,46,0.6933228040810446
47,47,0.650368216196134
48,48,0.7153875079516304
49,49,0.6749639612821322
50,50,0.6970541418135708
51,51,0.6860600716295976
52,52,0.6937607465233195
53,53,0.7530748645251155
54,54,0.7651428043491287
55,55,0.7408000511916671
56,56,0.7314221494109541
57,57,0.7497501106975997
58,58,0.7086005835323523
59,59,0.7136383419275494
60,60,0.7587311070434923
61,61,0.7380442779965877
62,62,0.7358186234861027
63,63,0.7229576482456577
64,64,0.7360734427394847
65,65,0.7179354681932543
66,66,0.7205681341762513
67,67,0.6935126663520887
68,68,0.7517209758329164
69,69,0.7575413988213726
70,70,0.777324359483473
71,71,0.7825472733234478
72,72,0.70979771018458
73,73,0.7073404445697961
74,74,0.734208975878802
75,75,0.775859552047038
76,76,0.7530707436987214
77,77,0.8103223671043857
78,78,0.8139459070773245
79,79,0.8070104311814954
80,80,0.7663293201715646
81,81,0.7771994802362845
