,t,avg_velocity
0,0,0.0
1,1,0.102
2,2,0.15179578251221895
3,3,0.19367541130285978
4,4,0.22970342352341885
5,5,0.2601803717762811
6,6,0.2345638808532603
7,7,0.22863102592422732
8,8,0.21098003829941825
9,9,0.20167479181629167
10,10,0.2717248920624855
11,11,0.2817432283606855
12,12,0.26106071559070915
13,13,0.24835161604209818
14,14,0.25411662531940576
15,15,0.25817384174022506
16,16,0.27628340750096053
17,17,0.21187180021835
18,18,0.2581233407189855
19,19,0.24292794009675664
20,20,0.2362237646437337
21,21,0.23243347438282416
22,22,0.2144673844224083
23,23,0.2326200058641184
24,24,0.2302325631744843
25,25,0.19591857385597877
26,26,0.25005325716409144
27,27,0.2105534839861001
28,28,0.20746599089103174
29,29,0.2574747636342069
30,30,0.2577620165898675
31,31,0.2567120322542464
32,32,0.25648759895024253
33,33,0.2973611235747763
34,34,0.2637255649292911
35,35,0.2307682865488303
36,36,0.19933164236689108
37,37,0.19316334897024567
38,38,0.20557845972544256
39,39,0.21332785560649475
40,40,0.1937190918315623
41,41,0.18363724951156468
42,42,0.1502829547685011
43,43,0.20509960112495954
44,44,0.2544705891489111
45,45,0.23191075982580334
46,46,0.2333118247456462
47,47,0.22076356948903672
48,48,0.2195399540009958
49,49,0.2107810078337782
50,50,0.26680033960524635
51,51,0.27073944333398325
52,52,0.2856450288225245
53,53,0.26516929387538674
54,54,0.2612719532280353
55,55,0.23813184283491953
56,56,0.23981025068175824
57,57,0.2228437440319997
58,58,0.21309258099357362
59,59,0.2695552250751088
60,60,0.27060371271142514
61,61,0.2811243044200161
62,62,0.2651509771245398
63,63,0.28327543629778307
64,64,0.27087235362606554
65,65,0.25208806227684677
66,66,0.2648410002336664
67,67,0.28721723097380125
68,68,0.27030553744774094
69,69,0.27987211803492235
70,70,0.2794377743007486
71,71,0.2438076816469744
72,72,0.2804252351483399
73,73,0.23453178222182633
74,74,0.2191652247321623
75,75,0.19703353754252795
76,76,0.2502396202050885
77,77,0.2109812889249839
78,78,0.26379777562444223
79,79,0.223949843706324
80,80,0.23252593415224898
81,81,0.26339395360509477
82,82,0.2954131188669276
83,83,0.3056536844989811
84,84,0.3255090108402366
85,85,0.30207582425120433
86,86,0.3227694711077722
87,87,0.3092132509662154
88,88,0.2915118051578673
89,89,0.28391260114031414
90,90,0.29850823894215084
91,91,0.2969674690158649
92,92,0.2921697768668433
93,93,0.3178231379273511
94,94,0.31144791143156664
95,95,0.32046356918084934
96,96,0.3510675268993198
97,97,0.3239058753399786
98,98,0.33575803004659965
99,99,0.31539699776090563
100,100,0.30575665916728917
101,101,0.30616480597347906
102,102,0.3087797709677413
103,103,0.2947147520653941
104,104,0.27071606818251714
105,105,0.24958278359963004
106,106,0.24349958252069392
107,107,0.28693072459593827
108,108,0.2715812763109999
109,109,0.30051398400219775
110,110,0.25555212337503685
111,111,0.2516347829602703
112,112,0.24982345242654236
113,113,0.2639143842182182
114,114,0.21995880640180318
115,115,0.25408396631766844
116,116,0.24504369471724657
117,117,0.2960060191416601
118,118,0.28773683511242465
119,119,0.2947192079641069
120,120,0.31275901383596705
121,121,0.29104415843484577
122,122,0.28043612349126973
123,123,0.30422633655247244
124,124,0.30998776865944944
125,125,0.29063027961585597
126,126,0.33561093909217865
127,127,0.34147526127593264
128,128,0.3414449511969337
129,129,0.3425738099919552
130,130,0.35664379322557943
131,131,0.36204919352462334
132,132,0.3344036031014119
133,133,0.3072402425047435
134,134,0.27217576702139773
135,135,0.268506061276475
136,136,0.27640289279276603
137,137,0.29700456076515014
138,138,0.29122926325314813
139,139,0.30673580410136386
140,140,0.32622895007485797
141,141,0.28743314719398017
142,142,0.29851096129882265
143,143,0.29322752352977616
144,144,0.2784312377592358
145,145,0.2911138501893453
146,146,0.3376582572799138
147,147,0.33750855263774304
148,148,0.3545047298493731
149,149,0.3412726823152401
150,150,0.29903821792353363
151,151,0.2826174068237612
152,152,0.32447787164879993
153,153,0.36090004945312143
154,154,0.3319159653152577
155,155,0.32999878650792097
156,156,0.3040939791352879
157,157,0.3012750652529294
158,158,0.3224378312972954
159,159,0.3252821370940942
160,160,0.36201170455400566
161,161,0.339765405588205
162,162,0.34792069122115143
163,163,0.35512358295895574
164,164,0.34514741111274666
165,165,0.3431090148052947
166,166,0.36247743543350724
167,167,0.35721236035518417
168,168,0.3203600089942917
169,169,0.28122797130625
170,170,0.29122929464780944
171,171,0.2821885484495741
172,172,0.3023939754859219
173,173,0.3140834018912579
174,174,0.3251458187428775
175,175,0.3401226514810005
176,176,0.3333951817387691
177,177,0.35964298688955737
178,178,0.39928382386732847
179,179,0.3993838510848785
180,180,0.3643920949722441
181,181,0.3486765152028211
182,182,0.3014065108730691
183,183,0.2989473061561946
184,184,0.27649348074009444
185,185,0.32988250350725146
186,186,0.34135730544516085
187,187,0.36644804860824337
188,188,0.36166169690170447
189,189,0.3739679518131537
190,190,0.347756876996457
191,191,0.3431114015351299
192,192,0.3083181898905803
193,193,0.3188767785265137
194,194,0.33082807576117435
195,195,0.35996127340595996
196,196,0.3748211032772149
197,197,0.3772981263490883
198,198,0.3419889383375289
199,199,0.3158772531924544
200,200,0.34889536739586197
201,201,0.3437445156899278
202,202,0.3554172304562719
203,203,0.34770330524739196
204,204,0.3408734164315696
205,205,0.3304270165871284
206,206,0.3771558618574254
207,207,0.385167655493755
208,208,0.38886780459033077
209,209,0.35920375766319934
210,210,0.3326822004739405
211,211,0.3648308665098807
212,212,0.4141164627467381
213,213,0.45407944486530993
214,214,0.43276530979558536
215,215,0.3978036489211536
216,216,0.3708096697195865
217,217,0.380077839948306
218,218,0.39527140530833477
219,219,0.3599144645165056
220,220,0.3987482826607264
221,221,0.4081844484050229
222,222,0.41556007364957104
223,223,0.3733286814545055
224,224,0.3611922496696724
225,225,0.32277990705092846
226,226,0.35403919092618436
227,227,0.3538780641830549
228,228,0.38223480626452144
229,229,0.378429437119041
230,230,0.39633007414168264
231,231,0.39655652052834783
232,232,0.3848443894218463
233,233,0.4150313549048788
234,234,0.4197516795387262
235,235,0.42171904564656404
236,236,0.401146927232516
237,237,0.3864174943107905
238,238,0.3719059321295611
239,239,0.3749037750686457
240,240,0.3965745114972956
241,241,0.4165340377373348
242,242,0.4220626945581565
243,243,0.39997790368740516
244,244,0.3933575355270766
245,245,0.4011040196316192
246,246,0.4081663228048271
247,247,0.4192833196233759
248,248,0.4046299825431636
249,249,0.3864330891330743
250,250,0.4098396645508777
251,251,0.4337641772353324
252,252,0.423096156130782
253,253,0.4791007107286823
254,254,0.47360045148022195
255,255,0.45806013293979037
256,256,0.4844492548931462
257,257,0.43211066463850356
258,258,0.4507074179236971
259,259,0.43372841499345505
260,260,0.4377689913118472
261,261,0.42476701989916044
262,262,0.4403814037829515
263,263,0.41460696519720486
264,264,0.4380869571851405
265,265,0.44151751589827676
266,266,0.4219121319340632
267,267,0.4023974429338524
268,268,0.3868934212941663
269,269,0.427652840128393
270,270,0.4478201040012899
271,271,0.45209545977001164
272,272,0.47697037087058625
273,273,0.4329689764764915
274,274,0.4708304457981773
275,275,0.4100846482601314
276,276,0.4463677537909294
277,277,0.4850464337748876
278,278,0.4448590850198075
279,279,0.4421865117927397
280,280,0.4396188448933867
281,281,0.45566064957363117
282,282,0.5236563131384017
283,283,0.4691748527637567
284,284,0.40775499664705295
285,285,0.3961186960172607
286,286,0.3871083351371007
287,287,0.39218989508730046
288,288,0.39045230201651376
289,289,0.3639632493702479
290,290,0.3735787739650558
291,291,0.39833350778395915
292,292,0.423258222826069
293,293,0.4324839162736792
294,294,0.46327578551956755
295,295,0.4054498852758901
296,296,0.41133855308434214
297,297,0.45351694962442507
298,298,0.4740295011232813
299,299,0.47498453707551247
300,300,0.4491608795339599
301,301,0.4302599597157233
302,302,0.35338545724449383
303,303,0.35113940504937424
304,304,0.3730084430768029
305,305,0.33660209307652506
306,306,0.31276397434349534
307,307,0.29693549533905084
308,308,0.3136180429607579
309,309,0.33325756851771027
310,310,0.34745247796266143
311,311,0.37594929493213547
312,312,0.36334350454850844
313,313,0.40057136087414946
314,314,0.4044002833328616
315,315,0.4330063001312481
316,316,0.38869768233915925
317,317,0.3583243024603911
318,318,0.38522628674573783
319,319,0.37503934397370264
320,320,0.3920172281905365
321,321,0.37667517368236125
322,322,0.3524930011011322
323,323,0.3947748187564978
324,324,0.43591526850693446
325,325,0.4346677988359962
326,326,0.43207451413719583
327,327,0.3912568946108793
328,328,0.38882466746374705
329,329,0.3339533066992576
330,330,0.3697642288660056
331,331,0.36264426299730007
332,332,0.35940288947656673
333,333,0.3626209635488742
334,334,0.3578716875728115
335,335,0.358216481574905
336,336,0.3614572834277863
337,337,0.4054229424114829
338,338,0.4109050187908673
339,339,0.42601226665661046
340,340,0.38760786877726294
341,341,0.37772774249455776
342,342,0.3885300487674001
343,343,0.36755539306341506
344,344,0.37849467487992783
345,345,0.3660457539659533
346,346,0.3612353831693842
347,347,0.36775116376588424
348,348,0.3731915194301987
349,349,0.39538384724277215
350,350,0.43323743547077315
351,351,0.4385390158935226
352,352,0.4550414301939815
353,353,0.42987369259692587
354,354,0.42744725920776594
355,355,0.4183599899093125
356,356,0.4489367308689096
357,357,0.42021639635388147
358,358,0.4301388533615445
359,359,0.4241270471798175
360,360,0.4085427067654159
361,361,0.42771820948587924
362,362,0.38557589913130336
363,363,0.36712899765871176
364,364,0.42276470607389993
365,365,0.41161228566575503
366,366,0.3783522681589575
367,367,0.39396035517176936
368,368,0.38402822837195877
369,369,0.4261301226067208
370,370,0.440062141939554
371,371,0.42637451082588107
372,372,0.41830032972508585
373,373,0.43737892547159396
374,374,0.46318379060322173
375,375,0.4326519702770733
376,376,0.42654559406385106
377,377,0.47093336901607963
378,378,0.44407339198214607
379,379,0.4471865140230843
380,380,0.47554799870853204
381,381,0.4883157541541642
382,382,0.46403068286321164
383,383,0.4536436134125922
384,384,0.42183277997385127
385,385,0.43370277632200505
386,386,0.38364580717923524
387,387,0.33110353355601335
388,388,0.3765592978274723
389,389,0.3683126346396026
390,390,0.38854936088310316
391,391,0.3769809909121281
392,392,0.31344770751536344
393,393,0.35621891615334894
394,394,0.40325279795366487
395,395,0.4428031429888783
396,396,0.44270020415246875
397,397,0.48885930922993237
398,398,0.4709583148985682
399,399,0.444450329122827
400,400,0.4614091623871727
401,401,0.442201194350344
402,402,0.4755991538164779
403,403,0.45348881371318145
404,404,0.4404486127544343
405,405,0.4530302512569683
406,406,0.41158769633198383
407,407,0.3985689399692592
408,408,0.4265390648086288
409,409,0.46581954892964056
410,410,0.5343930368604185
411,411,0.48707295977723447
412,412,0.504478266527986
413,413,0.434286838698026
414,414,0.40914498166454494
415,415,0.43758783893838055
416,416,0.440043930930917
417,417,0.47840286613918936
418,418,0.47637313434544415
419,419,0.4771462262597097
420,420,0.4556236481260181
421,421,0.4154211377001746
422,422,0.4276957054230203
423,423,0.40847643228158986
424,424,0.4148788349658542
425,425,0.4148228456216119
426,426,0.3938392347759588
427,427,0.416166901274423
428,428,0.43805901159030164
429,429,0.4505608902440784
430,430,0.4278632554833155
431,431,0.3915457540422837
432,432,0.43585048366303697
433,433,0.46349105721329087
434,434,0.4720571071075219
435,435,0.4711684609279548
436,436,0.46001001331976643
437,437,0.47420374072244065
438,438,0.4460739690762444
439,439,0.4270037552517854
440,440,0.4363089407146738
441,441,0.4146597702266545
442,442,0.4367975439472434
443,443,0.4526254938300292
444,444,0.45263682606734984
445,445,0.46722763924187644
446,446,0.42100273811361805
447,447,0.4329686653196654
448,448,0.44194126715284043
449,449,0.40920388697020227
450,450,0.41080175032567984
451,451,0.4371688729462959
452,452,0.44720736816664053
453,453,0.4545925396579799
454,454,0.44091618767890917
455,455,0.45491740417015286
456,456,0.43854869795451656
457,457,0.46697099039375106
458,458,0.5022403799339384
459,459,0.4702363916564583
460,460,0.48097283128427626
461,461,0.42364883780705853
462,462,0.3974940757987404
463,463,0.40654455039457926
464,464,0.39444454999576634
465,465,0.38366765951078036
466,466,0.3682784747907288
467,467,0.3413515271219902
468,468,0.3309532244349406
469,469,0.3938170202028411
470,470,0.41806783527238794
471,471,0.4255852659321551
472,472,0.3848418736846198
473,473,0.40263644792613024
474,474,0.4216839836292794
475,475,0.3586579594477589
476,476,0.3629734337933531
477,477,0.3293142377946448
478,478,0.3971791405894468
479,479,0.3899057758707146
480,480,0.40154076605721534
481,481,0.4178331232369542
482,482,0.4156735083898813
483,483,0.4458718364490722
484,484,0.400559129234734
485,485,0.3877418042366925
486,486,0.4184307629704662
487,487,0.3687502635169943
488,488,0.3631891454253457
489,489,0.35462882456563427
490,490,0.33659687246363473
491,491,0.3640488290419831
492,492,0.3841151193200363
493,493,0.4083557300398969
494,494,0.4330764073993451
495,495,0.4356045225822569
496,496,0.3971706688488192
497,497,0.41392071892790466
498,498,0.41199198870769654
499,499,0.38677262356979797
500,500,0.4024803842246925
501,501,0.3703399769388488
502,502,0.4223488648077951
503,503,0.4316982712458826
504,504,0.44338178430033887
