,t,traffic_flow
0,0,0.0
1,1,0.051
2,2,0.07589789125610948
3,3,0.09683770565142989
4,4,0.11485171176170943
5,5,0.13009018588814056
6,6,0.11728194042663015
7,7,0.11431551296211366
8,8,0.10549001914970912
9,9,0.10083739590814583
10,10,0.13586244603124276
11,11,0.14087161418034275
12,12,0.13053035779535457
13,13,0.12417580802104909
14,14,0.12705831265970288
15,15,0.12908692087011253
16,16,0.13814170375048027
17,17,0.105935900109175
18,18,0.12906167035949276
19,19,0.12146397004837832
20,20,0.11811188232186685
21,21,0.11621673719141208
22,22,0.10723369221120416
23,23,0.1163100029320592
24,24,0.11511628158724214
25,25,0.09795928692798939
26,26,0.12502662858204572
27,27,0.10527674199305005
28,28,0.10373299544551587
29,29,0.12873738181710345
30,30,0.12888100829493376
31,31,0.1283560161271232
32,32,0.12824379947512127
33,33,0.14868056178738814
34,34,0.13186278246464556
35,35,0.11538414327441515
36,36,0.09966582118344554
37,37,0.09658167448512284
38,38,0.10278922986272128
39,39,0.10666392780324738
40,40,0.09685954591578115
41,41,0.09181862475578234
42,42,0.07514147738425055
43,43,0.10254980056247977
44,44,0.12723529457445554
45,45,0.11595537991290167
46,46,0.1166559123728231
47,47,0.11038178474451836
48,48,0.1097699770004979
49,49,0.1053905039168891
50,50,0.13340016980262318
51,51,0.13536972166699163
52,52,0.14282251441126226
53,53,0.13258464693769337
54,54,0.13063597661401766
55,55,0.11906592141745977
56,56,0.11990512534087912
57,57,0.11142187201599985
58,58,0.10654629049678681
59,59,0.1347776125375544
60,60,0.13530185635571257
61,61,0.14056215221000806
62,62,0.1325754885622699
63,63,0.14163771814889153
64,64,0.13543617681303277
65,65,0.12604403113842338
66,66,0.1324205001168332
67,67,0.14360861548690063
68,68,0.13515276872387047
69,69,0.13993605901746117
70,70,0.1397188871503743
71,71,0.1219038408234872
72,72,0.14021261757416995
73,73,0.11726589111091316
74,74,0.10958261236608115
75,75,0.09851676877126397
76,76,0.12511981010254425
77,77,0.10549064446249196
78,78,0.13189888781222112
79,79,0.111974921853162
80,80,0.11626296707612449
81,81,0.13169697680254738
82,82,0.1477065594334638
83,83,0.15282684224949056
84,84,0.1627545054201183
85,85,0.15103791212560216
86,86,0.1613847355538861
87,87,0.1546066254831077
88,88,0.14575590257893364
89,89,0.14195630057015707
90,90,0.14925411947107542
91,91,0.14848373450793245
92,92,0.14608488843342166
93,93,0.15891156896367556
94,94,0.15572395571578332
95,95,0.16023178459042467
96,96,0.1755337634496599
97,97,0.1619529376699893
98,98,0.16787901502329983
99,99,0.15769849888045281
100,100,0.15287832958364458
101,101,0.15308240298673953
102,102,0.15438988548387064
103,103,0.14735737603269705
104,104,0.13535803409125857
105,105,0.12479139179981502
106,106,0.12174979126034696
107,107,0.14346536229796913
108,108,0.13579063815549994
109,109,0.15025699200109888
110,110,0.12777606168751843
111,111,0.12581739148013515
112,112,0.12491172621327118
113,113,0.1319571921091091
114,114,0.10997940320090159
115,115,0.12704198315883422
116,116,0.12252184735862329
117,117,0.14800300957083004
118,118,0.14386841755621232
119,119,0.14735960398205344
120,120,0.15637950691798352
121,121,0.14552207921742288
122,122,0.14021806174563486
123,123,0.15211316827623622
124,124,0.15499388432972472
125,125,0.14531513980792798
126,126,0.16780546954608933
127,127,0.17073763063796632
128,128,0.17072247559846684
129,129,0.1712869049959776
130,130,0.17832189661278972
131,131,0.18102459676231167
132,132,0.16720180155070594
133,133,0.15362012125237176
134,134,0.13608788351069886
135,135,0.1342530306382375
136,136,0.13820144639638302
137,137,0.14850228038257507
138,138,0.14561463162657406
139,139,0.15336790205068193
140,140,0.16311447503742899
141,141,0.14371657359699008
142,142,0.14925548064941133
143,143,0.14661376176488808
144,144,0.1392156188796179
145,145,0.14555692509467266
146,146,0.1688291286399569
147,147,0.16875427631887152
