,velocity,flow,congestion,fuel_consumption
0,0.2874982534551149,0.03593728168188937,21.0,11.573254047425975
1,0.2875839225477541,0.03594799031846927,21.0,11.579142684429854
2,0.2880635886437264,0.0360079485804658,21.0,11.58378312382705
3,0.2874776573575301,0.035934707169691264,21.0,11.558164759147362
4,0.2878116298560315,0.03597645373200393,21.0,11.611155912150846
5,0.2879195077854938,0.035989938473186725,21.0,11.575623366729378
6,0.28753995152009537,0.03594249394001192,21.0,11.588569257002517
7,0.2872534244200832,0.0359066780525104,21.0,11.586555586005556
8,0.2874788414917101,0.03593485518646376,21.0,11.5953886722057
9,0.28770462409022285,0.03596307801127785,21.0,11.58011863250658
10,0.2873945438568361,0.03592431798210451,21.0,11.577387630297336
11,0.2876945188755854,0.035961814859448174,21.0,11.583973524270638
12,0.28736116346335255,0.03592014543291907,21.0,11.572560340136738
13,0.287418559860688,0.035927319982586,21.0,11.579176789016367
14,0.28779538103547264,0.03597442262943408,21.0,11.577435341228801
15,0.28806444946525567,0.03600805618315696,21.0,11.570597267533856
16,0.28755061740593446,0.03594382717574181,21.0,11.58409368585301
17,0.2875473439984429,0.03594341799980536,21.0,11.569735261421169
18,0.28755999514036507,0.035944999392545626,21.0,11.600623246233509
19,0.2876770347286399,0.035959629341079984,21.0,11.560735491929158
