,velocity,flow,congestion,fuel_consumption
0,2.7219057970955185,5.443811594191037,,12.13931157488622
1,2.7196445268080143,5.4392890536160285,,12.12222908115541
2,2.717730616785483,5.435461233570966,,12.112916657670729
3,2.7231416278230385,5.446283255646077,,12.153458746896412
4,2.7211797178242634,5.442359435648528,,12.133349424676853
5,2.725330657632467,5.450661315264935,,12.18483661803686
6,2.721023251471644,5.442046502943288,,12.103288940150794
7,2.7239470048107863,5.447894009621573,,12.174832690215949
8,2.7237319084668874,5.447463816933774,,12.167006216603415
9,2.723046957445706,5.446093914891412,,12.162672737285211
10,2.726433235660304,5.452866471320607,,12.146643843774259
11,2.7228909886846786,5.445781977369357,,12.155573685534927
12,2.7215531720222073,5.4431063440444145,,12.138198941902644
13,2.720775159148578,5.441550318297156,,12.09011011785996
14,2.7219111572417667,5.443822314483533,,12.126698214084495
15,2.7206504814156935,5.441300962831386,,12.171580311648484
16,2.7231759820137786,5.446351964027556,,12.171575177357155
17,2.727272461352839,5.454544922705678,,12.18077573667545
18,2.720345495626444,5.440690991252888,,12.137962375352446
19,2.7254974661433033,5.450994932286606,,12.169829353664621
